gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
m6000,1,1,Ferry,This place sure is creepy.,This place sure is creepy.,フェリ,……ここですね、 手配魔獣が潜んでいるというのは。,……ここですね、<br/>手配魔獣が潜んでいるというのは。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m6000,1,2,Agnes,I never knew there was a railway under the city.,I never knew there was a railway under the city.,アニエス,廃路線、ですか。 こんな場所があったなんて……,廃路線、ですか。<br/>こんな場所があったなんて……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m6000,1,3,Quatre,It probably hasn't seen any use in over a decade.,It probably hasn't seen any use in over a decade.,カトル,うん、廃棄されてから １０年以上は経っているのかな？,うん、廃棄されてから<br/>１０年以上は経っているのかな？,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
m6000,1,4,Lisette,"That's correct, actually. Records indicate it was abandoned twelve years ago when the subway was expanded.","That's correct, actually. Records indicate it was<br/>abandoned twelve years ago when the subway<br/>was expanded.",リゼット,データによりますと、１２年前の 地下鉄網拡張時に見直され廃棄──,データによりますと、１２年前の<br/>地下鉄網拡張時に見直され廃棄──,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m6000,1,5,Lisette,It has been left untouched ever since.,It has been left untouched ever since.,リゼット,その後、管理の手も入らず ずっと放置された区画のようですね。,その後、管理の手も入らず<br/>ずっと放置された区画のようですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m6000,1,6,Judith,"And thanks to that, it's become a nesting ground for monsters.","And thanks to that, it's become a nesting ground<br/>for monsters.",ジュディス,おかげで魔獣の巣窟にはなってるけど 滅多に人が入らない場所か。,おかげで魔獣の巣窟にはなってるけど<br/>滅多に人が入らない場所か。,,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m6000,1,7,Judith,This is a good find. I'll be sure to make good use of this place when I'm doing my heists.,This is a good find. I'll be sure to make good use of<br/>this place when I'm doing my heists.,ジュディス,ふむふむ、怪盗での活動時に 侵入ルートとしても使えるかも……,ふむふむ、怪盗での活動時に<br/>侵入ルートとしても使えるかも……,,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m6000,1,8,Agnes,I'm still a little puzzled as to why we were sent down here—particularly at a time like this.,I'm still a little puzzled as to why we were sent down<br/>here—particularly at a time like this.,アニエス,……今更ですが、いいんでしょうか。 こんな時に関係ない要請なんて……,……今更ですが、いいんでしょうか。<br/>こんな時に関係ない要請なんて……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m6000,1,9,Aaron,They're carrying on like it's business as usual. It pisses me off.,They're carrying on like it's business as usual.<br/>It pisses me off.,アーロン,ハン、あのスカシ眼鏡にしちゃあ 空気が読めてなさそうだが……,ハン、あのスカシ眼鏡にしちゃあ<br/>空気が読めてなさそうだが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m6000,1,10,Van,I think there's more to this case than it seems.,I think there's more to this case than it seems.,ヴァン,いや……そうでも無さそうだぜ。,いや……そうでも無さそうだぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
