gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
m7200,1,1,　,Van and the others then proceeded through the hidden routes to the Blacklight District they had traveled through before.,Van and the others then proceeded through the<br/>hidden routes to the Blacklight District they had<br/>traveled through before.,　,ヴァンたちは何回か通ったことのある 黒芒街への裏ルートの一つを進んでいった。,<C1>ヴァンたちは何回か通ったことのある<br/>黒芒街への裏ルートの一つを進んでいった。,,
m7200,1,2,　,"Along the way, they approached a spare railway line that was rarely in use.","Along the way, they approached a spare railway line<br/>that was rarely in use.",　,そんな中、普段は使われていない予備線路の 一画を通るエリアに差し掛かったところ──,<C1>そんな中、普段は使われていない予備線路の<br/>一画を通るエリアに差し掛かったところ──,,
m7200,1,3,Ferry,Just look at this...,Just look at this...,フェリ,これって……,これって……,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7200,1,4,Lisette,It's just like aboveground.,It's just like aboveground.,リゼット,地上と同じような 状況になっていますね……,地上と同じような<br/>状況になっていますね……,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m7200,1,5,Fee,"More underlings. Doesn't look like they're here 'cause of the demon spheres, though.","More underlings. Doesn't look like they're here 'cause<br/>of the demon spheres, though.",フィー,やっぱり悪魔の眷族っぽいね。 魔球の影響は無さそうだけど。,やっぱり悪魔の眷族っぽいね。<br/>魔球の影響は無さそうだけど。,,"<img class=""itp-kuro"" src=""itp/11/avfc5112_out.webp""/>"
m7200,1,6,Kincaid,"More underlings. It would appear they have nothing to do with the demon spheres, however.","More underlings. It would appear they have nothing<br/>to do with the demon spheres, however.",キンケイド,やはり悪魔の眷族どもか。 魔球の影響は無さそうだが。,やはり悪魔の眷族どもか。<br/>魔球の影響は無さそうだが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0112_out.webp""/>"
m7200,1,7,Tsao,"I see we've found more underlings, though the demon spheres seem uninvolved.","I see we've found more underlings, though the demon<br/>spheres seem uninvolved.",ツァオ,やはり悪魔の眷族ですね。 魔球の影響は無さそうですが。,やはり悪魔の眷族ですね。<br/>魔球の影響は無さそうですが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0301_out.webp""/>"
m7200,1,8,Van,"Maybe, but that doesn't change the fact that there are some tough bastards roamin' around.","Maybe, but that doesn't change the fact that there are<br/>some tough bastards roamin' around.",ヴァン,ああ、だがそれなりに 手強いのが顕れてやがる。,ああ、だがそれなりに<br/>手強いのが顕れてやがる。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7200,1,9,Van,"Whether we pick them off or slip by, keep your wits about you.","Whether we pick them off or slip by, keep your wits<br/>about you.",ヴァン,仕掛けるにせよ振り切るにせよ 気を抜くんじゃねえぞ。,仕掛けるにせよ振り切るにせよ<br/>気を抜くんじゃねえぞ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7200,1,10,Ferry,G-Got it!,G-Got it!,フェリ,ウ、了解（ウーラ）っ……！,ウ、了解（ウーラ）っ……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7200,1,11,Aaron,All we gotta do is bust some ass if they plan on getting in our way.,All we gotta do is bust some ass if they plan on<br/>getting in our way.,アーロン,ハッ……邪魔すんなら 叩き潰すのは変わらねぇだろ。,ハッ……邪魔すんなら<br/>叩き潰すのは変わらねぇだろ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7200,2,12,Ferry,Oh! The pattern's gone!,Oh! The pattern's gone!,フェリ,あ……紋様が 途切れてるみたいですっ！,あ……紋様が<br/>途切れてるみたいですっ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7200,2,13,Aaron,And those devils are nowhere to be found.,And those devils are nowhere to be found.,アーロン,クソったれな悪魔どもも いなさそうだな。,クソったれな悪魔どもも<br/>いなさそうだな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7200,2,14,Van,"Yeah, I don't smell a thing. We should be safe going forward.","Yeah, I don't smell a thing. We should be safe<br/>going forward.",ヴァン,ああ、匂いもねえし ここから先は大丈夫だろう。,ああ、匂いもねえし<br/>ここから先は大丈夫だろう。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7200,2,15,Lisette,Understood.,Understood.,リゼット,……承知しました。,……承知しました。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m7200,2,16,Fee,"What's our next move, Van? Head straight for the Blacklight District?","What's our next move, Van? Head straight for the<br/>Blacklight District?",フィー,どうする、ヴァン？ 一気に黒芒街へ向かおうか？,どうする、ヴァン？<br/>一気に黒芒街へ向かおうか？,,"<img class=""itp-kuro"" src=""itp/11/avfc5112_out.webp""/>"
m7200,2,17,Kincaid,"In that case, shall we head straight for the Blacklight District?","In that case, shall we head straight for the<br/>Blacklight District?",キンケイド,ふむ、ならば一気に 黒芒街へ向かうか？,ふむ、ならば一気に<br/>黒芒街へ向かうか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0112_out.webp""/>"
m7200,2,18,Tsao,Then shall we make way straight for the Blacklight District?,Then shall we make way straight for the<br/>Blacklight District?,ツァオ,ふむ、ならば一気に 黒芒街へ向かいましょうか？,ふむ、ならば一気に<br/>黒芒街へ向かいましょうか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0301_out.webp""/>"
m7200,2,19,Van,"(I don't smell anything, so we should be good going forward.)","(I don't smell anything, so we should be good<br/>going forward.)",ヴァン,（……匂いもねえし   ここから先は大丈夫だろう。）,（……匂いもねえし<br/>  ここから先は大丈夫だろう。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7200,2,20,,Proceeding beyond this point will remove guests from the party.,Proceeding beyond this point will remove guests from<br/>the party.,,この先に向かうと同行している ゲストキャラがパーティから離脱します。,<C1>この先に向かうと同行している<br/>ゲストキャラがパーティから離脱します。,,
