gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
e0200,1,1,Van,Hah! I'll teach ya to look down on my baby!,Hah! I'll teach ya to look down on my baby!,ヴァン,ハッ、これが全開だと思うなよッ！,"<audio id=""v00_20014""><source src=""talk/11/v00_20014.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20014').play()"">ハッ、これが全開だと思うなよッ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0200,1,2,Van,Eat my dust!,Eat my dust!,ヴァン,ここで差を付けるッ！,"<audio id=""v00_20015""><source src=""talk/11/v00_20015.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20015').play()"">ここで差を付けるッ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0200,1,3,Maxim,"Can't corner at that speed, rookie!","Can't corner at that speed, rookie!",マクシム,フッ、スピード出し過ぎなのさ！,"<audio id=""v19_20015""><source src=""talk/11/v19_20015.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_20015').play()"">フッ、スピード出し過ぎなのさ！</a>",,
e0200,1,4,Van,I've got two little helpers that beg to differ!,I've got two little helpers that beg to differ!,ヴァン,育ち盛りが２人いりゃあ、 何とかなんだろッ！,"<audio id=""v00_20016""><source src=""talk/11/v00_20016.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20016').play()"">育ち盛りが２人いりゃあ、<br/>何とかなんだろッ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0200,1,5,Van,Yeah!,Yeah!,ヴァン,っしゃあ！,"<audio id=""v00_20017""><source src=""talk/11/v00_20017.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20017').play()"">っしゃあ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0200,1,6,Van,Hold on!,Hold on!,ヴァン,あっぶねえ！,"<audio id=""v00_20018""><source src=""talk/11/v00_20018.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20018').play()"">あっぶねえ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0200,1,7,Maxim,How the hell...?!,How the hell...?!,マクシム,なぜ曲がれる！？,"<audio id=""v19_20016""><source src=""talk/11/v19_20016.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_20016').play()"">なぜ曲がれる！？</a>",,
e0200,1,8,Maxim,I see... Their weight stabilized his turn!,I see... Their weight stabilized his turn!,マクシム,そうか、あの子たちの 荷重を利用したのか！？,"<audio id=""v19_20017""><source src=""talk/11/v19_20017.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_20017').play()"">そうか、あの子たちの<br/>荷重を利用したのか！？</a>",,
e0200,1,9,Van,"Eyes on the road, champ!","Eyes on the road, champ!",ヴァン,よそ見すんなよ、チャンピオン！,"<audio id=""v00_20019""><source src=""talk/11/v00_20019.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20019').play()"">よそ見すんなよ、チャンピオン！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0200,1,10,Van,Let's go!,Let's go!,ヴァン,うおおおおおっ！！,"<audio id=""v00_20020""><source src=""talk/11/v00_20020.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20020').play()"">うおおおおおっ！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
