gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
m6120,1,1,voice,"Welcome, players.","Welcome, players.",声,{CC_VOICE=VO_50_1023}来たな、参加者たちよ。,<C1>{CC_VOICE=VO_50_1023}来たな、参加者たちよ。,,
m6120,1,2,Alexandre,"I am Alexandre, the boss of round two.","I am Alexandre, the boss of round two.",アレクサンドル,{CC_VOICE=VO_50_1024}自分はアレクサンドル── 第二フェーズ・中層領域を担当する。,<C1>{CC_VOICE=VO_50_1024}自分はアレクサンドル──<br/>第二フェーズ・中層領域を担当する。,,
m6120,1,3,Alexandre,"Melchior already laid out the rules for advancing, so I have nothing more to add on that point.","Melchior already laid out the rules for advancing, so I<br/>have nothing more to add on that point.",アレクサンドル,{CC_VOICE=VO_50_1025}基本ルールはメルキオルが話した通り、 互いに潰し合いつつ進んでもらうことになる。,<C1>{CC_VOICE=VO_50_1025}基本ルールはメルキオルが話した通り、<br/>互いに潰し合いつつ進んでもらうことになる。,,
m6120,1,4,Alexandre,"I will note that only five teams were eliminated yesterday, which was well below our expectations.","I will note that only five teams were eliminated<br/>yesterday, which was well below our expectations.",アレクサンドル,{CC_VOICE=VO_50_1026}昨日脱落したのはたったの５チーム、 これは想定していたより進みが悪い。,<C1>{CC_VOICE=VO_50_1026}昨日脱落したのはたったの５チーム、<br/>これは想定していたより進みが悪い。,,
m6120,1,5,Alexandre,You will have four hours to complete this zone. Our hope is that only half of you will make it through.,You will have four hours to complete this zone.<br/>Our hope is that only half of you will make<br/>it through.,アレクサンドル,{CC_VOICE=VO_50_1027}中層のタイムリミットは４時間だ。 残りチームが半分になるのが理想だな。,<C1>{CC_VOICE=VO_50_1027}中層のタイムリミットは４時間だ。<br/>残りチームが半分になるのが理想だな。,,
m6120,1,6,Alexandre,"In this round, you will need six keycards to advance. May the best team emerge victorious.","In this round, you will need six keycards to advance.<br/>May the best team emerge victorious.",アレクサンドル,{CC_VOICE=VO_50_1028}今回、必要なアクセスキーは６つ。 闘争を乗り越え、辿り着いてみせるがいい。,<C1>{CC_VOICE=VO_50_1028}今回、必要なアクセスキーは６つ。<br/>闘争を乗り越え、辿り着いてみせるがいい。,,
m6120,1,7,Agnes,"We have three from yesterday, so we just need to get three more. It's essentially the same deal as before.","We have three from yesterday, so we just need to get<br/>three more. It's essentially the same deal as before.",アニエス,必要なアクセスキーが６つ…… 昨日と合わせるとあと３つですか。,必要なアクセスキーが６つ……<br/>昨日と合わせるとあと３つですか。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m6120,1,8,Lisette,"Our competition will be much fiercer, however. We may be fighting a more uphill battle to acquire them.","Our competition will be much fiercer, however.<br/>We may be fighting a more uphill battle to<br/>acquire them.",リゼット,やはり、昨日よりも更に戦いが 激化することが予想されますね。,やはり、昨日よりも更に戦いが<br/>激化することが予想されますね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m6120,1,9,Aaron,Cool with me. I like a good challenge.,Cool with me. I like a good challenge.,アーロン,ハッ……むしろ望む所だろ。,ハッ……むしろ望む所だろ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m6120,1,10,Bellegarde,"I would prefer to exercise caution. We can't afford to fight everyone, so we should pick our battles wisely.","I would prefer to exercise caution. We can't afford to<br/>fight everyone, so we should pick our battles wisely.",ベルガルド,だが全てを相手にするわけにもいかぬ。 無用な戦いは避けたい所だな。,だが全てを相手にするわけにもいかぬ。<br/>無用な戦いは避けたい所だな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
m6120,1,11,Ferry,"The more our opponents fight and eliminate each other, the better.","The more our opponents fight and eliminate each<br/>other, the better.",フェリ,はいっ、他の勢力同士である程度 消耗し合っているといいんですが。,はいっ、他の勢力同士である程度<br/>消耗し合っているといいんですが。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m6120,1,12,Lisette,"The fighting has already begun, it seems.","The fighting has already begun, it seems.",リゼット,……さっそく始まりましたね。 私たちも出発した方がいいかと。,……さっそく始まりましたね。<br/>私たちも出発した方がいいかと。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m6120,1,13,Van,"Probably won't be long till we run into another group, so be ready to fight at a moment's notice.","Probably won't be long till we run into another group,<br/>so be ready to fight at a moment's notice.",ヴァン,俺たちもどこでカチ合うか分からねえ。 全員、心の準備だけはしておけ。,俺たちもどこでカチ合うか分からねえ。<br/>全員、心の準備だけはしておけ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m6120,1,14,Agnes,Right!,Right!,アニエス,はい、注意して進みましょう……！,はい、注意して進みましょう……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m6120,2,15,Ferry,Holy crap. There's a fierce battle going on in there.,Holy crap. There's a fierce battle going on in there.,フェリ,凄まじい戦闘音です……！,凄まじい戦闘音です……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m6120,2,16,Quatre,"I can sense spiritual reactions, too.","I can sense spiritual reactions, too.",カトル,強力な霊子反応まである……！,強力な霊子反応まである……！,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
m6120,2,17,Van,Seems like one group is significantly larger than the other.,Seems like one group is significantly larger than<br/>the other.,ヴァン,誰かやり合っているな。 片方は少数みたいだが……,誰かやり合っているな。<br/>片方は少数みたいだが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m6120,2,18,Bellegarde,I know that sound... It can only belong to one type of sword!,I know that sound... It can only belong to one type<br/>of sword!,ベルガルド,この剣戟の音──もしや！,"<audio id=""v07_50048""><source src=""talk/11/v07_50048.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_50048').play()"">この剣戟の音──もしや！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
m6120,2,19,Guardian Knight Cecil,Haaaaah!,Haaaaah!,守護騎士セリス,おらあああああっ！！,"<audio id=""v24_50001""><source src=""talk/11/v24_50001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v24_50001').play()"">おらあああああっ！！</a>",,
m6120,2,20,Guardian Knight Lion,Celis!,Celis!,守護騎士リオン,──セリスさん！,"<audio id=""v17_50001""><source src=""talk/11/v17_50001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v17_50001').play()"">──セリスさん！</a>",,
m6120,2,21,Guardian Knight Cecil,Tch. Did someone chop your balls off or somethin'? Knock it off with those chickenshit strategies and fight me like a man.,Tch. Did someone chop your balls off or somethin'?<br/>Knock it off with those chickenshit strategies and<br/>fight me like a man.,守護騎士セリス,チッ、さっきからチマチマと…… ネズミらしい戦いぶりじゃねぇか？,"<audio id=""v24_50002""><source src=""talk/11/v24_50002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v24_50002').play()"">チッ、さっきからチマチマと……<br/>ネズミらしい戦いぶりじゃねぇか？</a>",,
m6120,2,22,Ashlad,We will continue to use any and all tactics at our disposal until our path to victory is secure.,We will continue to use any and all tactics at our<br/>disposal until our path to victory is secure.,アシュラッド,これも戦法── 真正面から挑むなど愚の骨頂。,"<audio id=""v51_50001""><source src=""talk/11/v51_50001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v51_50001').play()"">これも戦法──<br/>真正面から挑むなど愚の骨頂。</a>",,
