gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
m4000,1,1,Ferry,I'm detecting multiple monsters farther inside!,I'm detecting multiple monsters farther inside!,フェリ,魔獣の気配、多数です……！,魔獣の気配、多数です……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m4000,1,2,Giscard Chief Technology Officer,Tch! Just where did they all come from?,Tch! Just where did they all come from?,ジスカール技術長,チッ、いったいどこから 紛れ込みやがった！？,チッ、いったいどこから<br/>紛れ込みやがった！？,,
m4000,1,3,Giscard Chief Technology Officer,And the timing couldn't have been worse...,And the timing couldn't have been worse...,ジスカール技術長,あいつが入ってる時に なんつう間の悪い……！,あいつが入ってる時に<br/>なんつう間の悪い……！,,
m4000,1,4,Giscard Chief Technology Officer,"Arkride, was it? And the rest of you, too—you all strike me as a tough bunch.","Arkride, was it? And the rest of you, too—you all<br/>strike me as a tough bunch.",ジスカール技術長,……アークライドっつったな。 他のもそれなりに腕は立ちそうだ。,……アークライドっつったな。<br/>他のもそれなりに腕は立ちそうだ。,,
m4000,1,5,Giscard Chief Technology Officer,"I promise to reward you handsomely, so...save him. Please.","I promise to reward you handsomely, so...save him.<br/>Please.",ジスカール技術長,相応の報酬は約束する── あの子の助けになってやってくれ。,相応の報酬は約束する──<br/>あの子の助けになってやってくれ。,,
m4000,1,6,Giscard Chief Technology Officer,"I'll contact the guild and someone who can help in the meantime, though, so don't go crazy!","I'll contact the guild and someone who can help in<br/>the meantime, though, so don't go crazy!",ジスカール技術長,ギルドと他の助っ人</B>も呼んでおく、 無理だけはするんじゃねぇぞ……！,ギルドと<B>他の助っ人</B>も呼んでおく、<br/>無理だけはするんじゃねぇぞ……！,,
m4000,1,7,Van,"Lucky for us we've got him on our side, huh? All right, folks—let's get movin'.","Lucky for us we've got him on our side, huh?<br/>All right, folks—let's get movin'.",ヴァン,話の分かる爺さんで助かったぜ。 ──よし、そんじゃあ奥に向かうぞ。,話の分かる爺さんで助かったぜ。<br/>──よし、そんじゃあ奥に向かうぞ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m4000,1,8,Agnes,Right! We have to save Quatre!,Right! We have to save Quatre!,アニエス,はい……！ 何とかカトル君を助けないと！,はい……！<br/>何とかカトル君を助けないと！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m4000,1,9,Lisette,Indeed. I heard the faint sound of gunfire moments ago.,Indeed. I heard the faint sound of gunfire<br/>moments ago.,リゼット,ええ──それと先程から 微かに“射撃音”が聞こえますね。,ええ──それと先程から<br/>微かに“射撃音”が聞こえますね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m4000,1,10,Aaron,"What, is he packing or something? Kinda dangerous for a kid like him, right?","What, is he packing or something? Kinda dangerous<br/>for a kid like him, right?",アーロン,なんか得物でも持ってんのか？ ま、ヒョロガキだしヤバそうだが。,なんか得物でも持ってんのか？<br/>ま、ヒョロガキだしヤバそうだが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
