gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t1200,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼・夕・夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼・夕・夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
t1200,2,2,CHR_THIS,"Temporary placement to check event progression. Once night activities and quests have been officially added, please delete.","Temporary placement to check event progression.<br/>Once night activities and quests have been officially<br/>added, please delete.",CHR_THIS,イベント進行確認用に仮配置しています。 ※クエストが正式入力され接続できるようになりましたら削除をお願いいたします。,イベント進行確認用に仮配置しています。<br/>※クエストが正式入力され接続できるようになりましたら削除をお願いいたします。,,
t1200,3,3,,HP and EP were fully restored!,HP and EP were fully restored!,,ＨＰ・ＥＰが全回復した！,<C1>ＨＰ・ＥＰが全回復した！,,
t1200,4,4,Maryse,"What? There was another incident?! Oh, my...","What? There was another incident?! Oh, my...",メリーゼ,なんだかまた事件があったそうね？ う～ん、怖いわね～。,なんだかまた事件があったそうね？<br/>う～ん、怖いわね～。,,
t1200,4,5,Maryse,"The president said he's going to wrap up the inspection early, so I guess this trip's drawing to a close.","The president said he's going to wrap up the<br/>inspection early, so I guess this trip's drawing to<br/>a close.",メリーゼ,社長たちも早めに引き上げるって言ってるし そろそろ旅行も終わりかしら。,社長たちも早めに引き上げるって言ってるし<br/>そろそろ旅行も終わりかしら。,,
t1200,4,6,Maryse,Wait. How on earth am I gonna pack all my theater merch? I...may have bought one too many things.,Wait. How on earth am I gonna pack all my<br/>theater merch? I...may have bought one too<br/>many things.,メリーゼ,華劇場で買ったグッズがちょっと凄い量だから まずは配送便を手配しないとね。,華劇場で買ったグッズがちょっと凄い量だから<br/>まずは配送便を手配しないとね。,,
t1200,4,7,Maryse,Ahaha... I might've gotten just a teensy bit carried away yesterday. So sorry!,Ahaha... I might've gotten just a teensy bit carried<br/>away yesterday. So sorry!,メリーゼ,いや～アハハ、昨日は情熱のままに 語っちゃってスミマセンでした～！,いや～アハハ、昨日は情熱のままに<br/>語っちゃってスミマセンでした～！,,
t1200,4,8,president,Ugh... You went on and on about 'the Eastern Theater' this and 'the Eastern Theater' that while we were out drinking.,Ugh... You went on and on about 'the Eastern<br/>Theater' this and 'the Eastern Theater' that while we<br/>were out drinking.,社長,酒の席でも東方華劇の 話ばかりだったね、君……,酒の席でも東方華劇の<br/>話ばかりだったね、君……,,
t1200,4,9,Manager,I'm getting a hangover just thinking about it...,I'm getting a hangover just thinking about it...,部長,ま、まあ楽しんでくれと誘ったのは 我々だし、いいんだけどね……,ま、まあ楽しんでくれと誘ったのは<br/>我々だし、いいんだけどね……,,
t1200,4,10,Manager,"I know I said we should enjoy ourselves to the fullest, but everyone's on edge after last night's incident. Let's not get carried away again.","I know I said we should enjoy ourselves to the fullest,<br/>but everyone's on edge after last night's incident.<br/>Let's not get carried away again.",部長,昨晩は事件があったとかで 東方人街もピリピリしてるようだし、ね。,昨晩は事件があったとかで<br/>東方人街もピリピリしてるようだし、ね。,,
t1200,4,11,Maryse,Fiiiiiine... Guess I can show a little restraint. I'll just stick to rummaging through the theater's gift shop.,Fiiiiiine... Guess I can show a little restraint. I'll just<br/>stick to rummaging through the theater's gift shop.,メリーゼ,ハイ……自重して グッズ漁りだけにしておきます……,ハイ……自重して<br/>グッズ漁りだけにしておきます……,,
t1200,4,12,President & General Manager,(...I think she's developing an obsession with that place.),(...I think she's developing an obsession with<br/>that place.),社長＆部長,（ああ、結局華劇場には行くのね……）,（ああ、結局華劇場には行くのね……）,,
t1200,4,13,president,I-I suppose now may not be the best time to sightsee.,I-I suppose now may not be the best time to sightsee.,社長,ま、まあ観光──もとい 現地視察を楽しむ雰囲気じゃないしなぁ。,ま、まあ観光──もとい<br/>現地視察を楽しむ雰囲気じゃないしなぁ。,,
t1200,4,14,Manager,"Don't think we should wander around aimlessly, either. It's too scary around here...","Don't think we should wander around<br/>aimlessly, either. It's too scary around here...",部長,さすがにウロウロするのも ちょっと怖いですしね。,さすがにウロウロするのも<br/>ちょっと怖いですしね。,,
t1200,4,15,Maryse,"I'd LOVE to watch another performance and cheer my heart out, but I'll just stick to shopping their wares.","I'd LOVE to watch another performance and cheer<br/>my heart out, but I'll just stick to shopping<br/>their wares.",メリーゼ,今日も思いきり黄色い歓声を浴びせたいけど グッズ漁りだけにしておきます……,今日も思いきり黄色い歓声を浴びせたいけど<br/>グッズ漁りだけにしておきます……,,
t1200,4,16,President & General Manager,(...I'm becoming mildly concerned about her.),(...I'm becoming mildly concerned about her.),社長＆部長,（この子、完全にハマっちゃったなぁ……）,（この子、完全にハマっちゃったなぁ……）,,
t1200,4,17,Maryse,*squeal* The Eastern Theater is INCREDIBLE!,*squeal* The Eastern Theater is INCREDIBLE!,メリーゼ,グ、グレイツッッ！！ 東方華劇──なんて刺激的なのっ！？,グ、グレイツッッ！！<br/>東方華劇──なんて刺激的なのっ！？,,
t1200,4,18,Maryse,"The Eastern charm, the stunning choreography, and those dashing performers...","The Eastern charm, the stunning choreography, and<br/>those dashing performers...",メリーゼ,西方文化にはないオリエンタルな魅力が 目を見張る完成度で迫ってくる迫力というか──！！,西方文化にはないオリエンタルな魅力が<br/>目を見張る完成度で迫ってくる迫力というか──！！,,
t1200,4,19,Maryse,"All right, boys. Back in we go! I can't WAIT to see the next performance!","All right, boys. Back in we go! I can't WAIT to see<br/>the next performance!",メリーゼ,もう一本観ていきましょ！！ これから別の演目をやるみたいだし……！！,もう一本観ていきましょ！！<br/>これから別の演目をやるみたいだし……！！,,
t1200,4,20,president,"G-Get a hold of yourself, Melise!","G-Get a hold of yourself, Melise!",社長,メ、メリーゼ君、勘弁してくれよ～！,メ、メリーゼ君、勘弁してくれよ～！,,
t1200,4,21,Manager,We've been watching these nonstop for five hours! Don't make us watch another! Please!,We've been watching these nonstop for five hours!<br/>Don't make us watch another! Please!,部長,もうぶっ続けで５時間観てますよ…… 帰りましょ！　ね、メリーゼさん！,もうぶっ続けで５時間観てますよ……<br/>帰りましょ！　ね、メリーゼさん！,,
t1200,4,22,Maryse,Theater is the greatest thing in the world! I'm totally hooked!,Theater is the greatest thing in the world! I'm<br/>totally hooked!,メリーゼ,こんな文化があっただなんて！！ くぅぅぅぅぅ～～～～っ！！！,こんな文化があっただなんて！！<br/>くぅぅぅぅぅ～～～～っ！！！,,
t1200,4,23,Maryse,"They're putting on a different performance for this next showing, and I HAVE to see it!","They're putting on a different performance for this<br/>next showing, and I HAVE to see it!",メリーゼ,これは観るっきゃない！！ これから別の演目をやるみたいだし……！！,これは観るっきゃない！！<br/>これから別の演目をやるみたいだし……！！,,
t1200,4,24,president,All right. It is time for us to indulge in the greatest part of onsite inspections: partying! Wahahaha!,All right. It is time for us to indulge in the greatest<br/>part of onsite inspections: partying! Wahahaha!,社長,いや～っはっはっは！ 現地視察の醍醐味といえばコレでしょ！,いや～っはっはっは！<br/>現地視察の醍醐味といえばコレでしょ！,,
t1200,4,25,Manager,"Of course, Mr. President! Let's all enjoy ourselves to the fullest from sun up to sun down!","Of course, Mr. President! Let's all enjoy ourselves to<br/>the fullest from sun up to sun down!",部長,ハイ社長！　今日は夜中まで 楽しんじゃいましょう～！！,ハイ社長！　今日は夜中まで<br/>楽しんじゃいましょう～！！,,
t1200,4,26,president,I hear the Eastern Quarter's night market is quite something. I'm excited to see what it has to offer!,I hear the Eastern Quarter's night market is<br/>quite something. I'm excited to see what it has<br/>to offer!,社長,東方人街って言えば 噂の《夜市》も見事らしいからねぇ！,東方人街って言えば<br/>噂の《夜市》も見事らしいからねぇ！,,
t1200,4,27,president,"Hmm? Is something troubling you, Melise? Sorry to make you tag along, but we needed to, erm, liven up this inspection trip. You understand, I hope.","Hmm? Is something troubling you, Melise? Sorry to<br/>make you tag along, but we needed to, erm, liven up<br/>this inspection trip. You understand, I hope.",社長,あ、メリーゼ君も付き合わせて悪いね！ だが視察旅行には華がないとね～！,あ、メリーゼ君も付き合わせて悪いね！<br/>だが視察旅行には華がないとね～！,,
t1200,4,28,Maryse,"Oh, umm, yes, I understand what you mean perfectly. I'm...honored you invited me on this trip.","Oh, umm, yes, I understand what you mean perfectly.<br/>I'm...honored you invited me on this trip.",メリーゼ,ハ、ハイ～～～…… お声がけいただいて光栄というか……,ハ、ハイ～～～……<br/>お声がけいただいて光栄というか……,,
t1200,4,29,Maryse,(Ugh. Like HELL I am! This is sexual harassment! I'm sick of sucking up to these sleezy pigs in suits!),(Ugh. Like HELL I am! This is sexual harassment!<br/>I'm sick of sucking up to these sleezy pigs in suits!),メリーゼ,（んなワケあるか～い！！   確信犯ね、このセクハラ社長がぁ！！）,（んなワケあるか～い！！<br/>  確信犯ね、このセクハラ社長がぁ！！）,,
t1200,4,30,president,"Now, then. I think it's time we begin our sightseeing—err...onsite inspection!","Now, then. I think it's time we begin our<br/>sightseeing—err...onsite inspection!",社長,さあさあ、観光── もとい現地視察を楽しもうじゃないかぁ！,さあさあ、観光──<br/>もとい現地視察を楽しもうじゃないかぁ！,,
t1200,4,31,Maryse,(I've gotta get away from these two bastards. Maybe I can slip away into the crowd midway through...),(I've gotta get away from these two bastards. Maybe I<br/>can slip away into the crowd midway through...),メリーゼ,（どうにか途中で抜け出す方法は……   ……ぶつぶつ……）,（どうにか途中で抜け出す方法は……<br/>  ……ぶつぶつ……）,,
t1200,5,32,Mariel,I guess it's possible I was just seeing things...,I guess it's possible I was just seeing things...,マリエル,うーんでも、昨日見えたあの船…… 見間違いだったのかな、本当に……,うーんでも、昨日見えたあの船……<br/>見間違いだったのかな、本当に……,,
t1200,5,33,Mariel,Wait a minute... Isn't Molujia Archipelago just across the sea? There's a rumor about pirates being there.,Wait a minute... Isn't Molujia Archipelago just across<br/>the sea? There's a rumor about pirates being there.,マリエル,はっ……そういえばこの海の向こうにある 《モルジア諸島》には海賊伝説もあるって聞きました！,はっ……そういえばこの海の向こうにある<br/>《モルジア諸島》には海賊伝説もあるって聞きました！,,
t1200,5,34,Mariel,"Maybe I WAS right all along! If there really is a ghost ship around, that'd be one heck of a scoop!","Maybe I WAS right all along! If there really is a ghost<br/>ship around, that'd be one heck of a scoop!",マリエル,もしかして……その時の幽霊船だったりしないですか！？ それならそれで……大スクープですっ……！,もしかして……その時の幽霊船だったりしないですか！？<br/>それならそれで……大スクープですっ……！,,
t1200,5,35,Mariel,Now where did Maxim run off to?,Now where did Maxim run off to?,マリエル,ふう、結局マクシム・ルーガンは どこに行ったのでしょう……,ふう、結局マクシム・ルーガンは<br/>どこに行ったのでしょう……,,
t1200,5,36,Mariel,"I thought I saw him earlier, but I think it might've just been a lookalike. This might be tougher than I thought...","I thought I saw him earlier, but I think it might've<br/>just been a lookalike. This might be tougher than<br/>I thought...",マリエル,さっき、遠目には似た人は見ましたが…… 真剣に何か探しているっぽいし、人違いかな……,さっき、遠目には似た人は見ましたが……<br/>真剣に何か探しているっぽいし、人違いかな……,,
t1200,5,37,Mariel,"But I'm not giving up! If there's a story to tell about him, then darn it, I'm gonna tell it!","But I'm not giving up! If there's a story to tell about<br/>him, then darn it, I'm gonna tell it!",マリエル,でも、わたしは諦めませんよ！　マクシム・ルーガンの スクープにせよ文化面の取材にせよ……,でも、わたしは諦めませんよ！　マクシム・ルーガンの<br/>スクープにせよ文化面の取材にせよ……,,
t1200,5,38,Mariel,I'll do whatever it takes to bridge the gap between me and Dingo!,I'll do whatever it takes to bridge the gap between me<br/>and Dingo!,マリエル,ディンゴさんに一歩でも近づけるなら、 何だって全力で臨むだけですっ！,ディンゴさんに一歩でも近づけるなら、<br/>何だって全力で臨むだけですっ！,,
t1200,5,39,Mariel,Now where did Maxim run off to? I'll get the dirt on him if it's the last thing I do!,Now where did Maxim run off to? I'll get the dirt on<br/>him if it's the last thing I do!,マリエル,《紅い流星》……一体どこに行ったんでしょう、 スクープがあるなら何とか一言聞かないと……！,《紅い流星》……一体どこに行ったんでしょう、<br/>スクープがあるなら何とか一言聞かないと……！,,
t1200,5,40,Mariel,...Ugh. Now I'm starting to sound like some third-rate gossip columnist.,...Ugh. Now I'm starting to sound like some<br/>third-rate gossip columnist.,マリエル,でも……有名人を追いかけているの、 これじゃあやっぱりゴシップ記者っぽい気も……,でも……有名人を追いかけているの、<br/>これじゃあやっぱりゴシップ記者っぽい気も……,,
t1200,5,41,Mariel,"But if he really is up to something shady, then it's my job—and duty—to expose it!","But if he really is up to something shady, then it's my<br/>job—and duty—to expose it!",マリエル,でも……もしマクシム・ルーガンにやましい事があるなら それを暴くのもある意味正義の……！,でも……もしマクシム・ルーガンにやましい事があるなら<br/>それを暴くのもある意味正義の……！,,
t1200,6,42,Sei,Aaron kicked so much ass in that fight. Wish I was half as good a fighter as he is.,Aaron kicked so much ass in that fight. Wish I was<br/>half as good a fighter as he is.,セイ,今日もアーロンは頼もしかったな。 比べて俺は目立たないもんだ。,今日もアーロンは頼もしかったな。<br/>比べて俺は目立たないもんだ。,,
t1200,6,43,Sei,"Probably best not to compare myself to him, though. It's not gonna do my self-esteem any good.","Probably best not to compare myself to him, though.<br/>It's not gonna do my self-esteem any good.",セイ,ま、腕っ節はまだまだでも 俺ァ鼻が利く。,ま、腕っ節はまだまだでも<br/>俺ァ鼻が利く。,,
t1200,6,44,Sei,"Least I got a good nose on me, though. Serves me well when I'm on lookout!","Least I got a good nose on me, though. Serves me<br/>well when I'm on lookout!",セイ,お前らの分も、見張りとかなら 俺に任せておけい！,お前らの分も、見張りとかなら<br/>俺に任せておけい！,,
t1200,6,45,Sei,Can't wait to hear Aaron's stories tonight!,Can't wait to hear Aaron's stories tonight!,セイ,ハハ、面白い話期待してるぜアーロン！,ハハ、面白い話期待してるぜアーロン！,,
t1200,6,46,Sei,"I also like gatherin' info while on guide duty, but he's waaay better at that than me.","I also like gatherin' info while on guide duty, but he's<br/>waaay better at that than me.",セイ,俺も案内人がてら情報収集してるが、 アーロンの目にはかなわねぇ。,俺も案内人がてら情報収集してるが、<br/>アーロンの目にはかなわねぇ。,,
t1200,6,47,Sei,He always pairs up with the best people and has the juiciest stories to tell. How does he do it?!,He always pairs up with the best people and has the<br/>juiciest stories to tell. How does he do it?!,セイ,アーロンが面白そうって言って関わった奴が 面白くなかった試しなんて無いからな！,アーロンが面白そうって言って関わった奴が<br/>面白くなかった試しなんて無いからな！,,
t1200,6,48,Sei,"Oh, hello there! I've never seen you around this place. Are you tourists?","Oh, hello there! I've never seen you around this place.<br/>Are you tourists?",セイ,おう、見ない顔だな。 観光かい？,おう、見ない顔だな。<br/>観光かい？,,
t1200,6,49,Sei,"I'd be more than happy to guide you around the city. The name's Sei, and I'll show you all the best sights Langport has to off—ow!","I'd be more than happy to guide you around the city.<br/>The name's Sei, and I'll show you all the best sights<br/>Langport has to off—ow!",セイ,良かったらこの敏腕案内人・セイ様が エスコートしてやろう……って、いてて……,良かったらこの敏腕案内人・セイ様が<br/>エスコートしてやろう……って、いてて……,,
t1200,6,50,Sei,Damn it. My freakin' arms hurt like hell...,Damn it. My freakin' arms hurt like hell...,セイ,畜生、まだ二の腕が痛みやがる。,畜生、まだ二の腕が痛みやがる。,,
t1200,6,51,Agnes,Are you injured? I'm so sorry...,Are you injured? I'm so sorry...,アニエス,えと……お怪我をされているようですが、 大丈夫ですか？,えと……お怪我をされているようですが、<br/>大丈夫ですか？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1200,6,52,Sei,"Ack! N-No, I'm okay, promise. I just, umm, ran into a bit of trouble, is all. We got someone who has our backs, so I'll be all right.","Ack! N-No, I'm okay, promise. I just, umm, ran into<br/>a bit of trouble, is all. We got someone who has our<br/>backs, so I'll be all right.",セイ,あー、ちょいとひと悶着あってな。 ま、俺たちには頼れるアイツもついてるんだ。,あー、ちょいとひと悶着あってな。<br/>ま、俺たちには頼れるアイツもついてるんだ。,,
t1200,6,53,Sei,"Sometimes, outsider goons come here to stir up trouble, and we have a duty to protect our home from the likes of them!","Sometimes, outsider goons come here to stir up<br/>trouble, and we have a duty to protect our home from<br/>the likes of them!",セイ,他所から来た半端モンのする事など、 怖くもねぇし、俺もいつも通りにやるだけさ。,他所から来た半端モンのする事など、<br/>怖くもねぇし、俺もいつも通りにやるだけさ。,,
t1200,6,54,Van,(Outsiders?),(Outsiders?),ヴァン,（余所者、ねぇ……）,（余所者、ねぇ……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1200,6,55,Van,"(Ah, I think I know what he's talkin' about...)","(Ah, I think I know what he's talkin' about...)",ヴァン,（そいつらとやり合ってるって事は、   こいつの言ってる奴ってのが……）,（そいつらとやり合ってるって事は、<br/>  こいつの言ってる奴ってのが……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1200,6,56,Sei,"We got into a little bit of a scuffle with some outsider goons recently, and we dragged them over the coals.","We got into a little bit of a scuffle with some outsider<br/>goons recently, and we dragged them over the coals.",セイ,最近は揉め事もあってな…… こないだ灸をすえてやったってところだ。,最近は揉め事もあってな……<br/>こないだ灸をすえてやったってところだ。,,
t1200,6,57,Sei,Don't you worry about a thing. My friends and I will protect you all from the likes of them.,Don't you worry about a thing. My friends and I will<br/>protect you all from the likes of them.,セイ,まあ、案内人セイ様はくじけないぜ、 あんたらもどうだい、そこの華劇場とかよ。,まあ、案内人セイ様はくじけないぜ、<br/>あんたらもどうだい、そこの華劇場とかよ。,,
t1200,6,58,Sei,"So, how about that tour? Want me to show you the theater? My buddy performs there, and he's amazing!","So, how about that tour? Want me to show you<br/>the theater? My buddy performs there, and<br/>he's amazing!",セイ,俺のイチオシスポットさ、何せ…… アイツが出ているんだ、勧めない理由は無いぜ。,俺のイチオシスポットさ、何せ……<br/>アイツが出ているんだ、勧めない理由は無いぜ。,,
t1200,7,59,Hoang,"Yo, what's up, Aaron? What'cha doin' with that handyman bastard?","Yo, what's up, Aaron? What'cha doin' with that<br/>handyman bastard?",ホアン,おお、アーロンじゃないか。 まさか例の便利屋野郎と一緒にいるとは。,おお、アーロンじゃないか。<br/>まさか例の便利屋野郎と一緒にいるとは。,,
