gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
c0200,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼と夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼と夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
c0200,2,2,CHR_THIS,For NPC confirmation purposes. Note that the event may not proceed normally if this is used. (Station Street port) Remove these once they are no longer needed.,For NPC confirmation purposes. Note that the event<br/>may not proceed normally if this is used.<br/>(Station Street port) Remove these once they are no<br/>longer needed.,CHR_THIS,一般・モブ確認用です。こちらを使用した場合、イベントが 正常に進行しなくなる場合がありますのでご注意ください。 【駅前分移植】※不要になりましたら削除をお願いいたします。,一般・モブ確認用です。こちらを使用した場合、イベントが<br/>正常に進行しなくなる場合がありますのでご注意ください。<br/>【駅前分移植】※不要になりましたら削除をお願いいたします。,,
c0200,3,3,,"★DEBUG: Select one character to patrol the city together. (Note: This can be changed at any time via the Travel menu, etc.)","★DEBUG: Select one character to patrol the city together. (Note: This can be changed at any time via the Travel menu, etc.)",,★DEBUG：市内を巡回するメンバーを一人選んで下さい。 （※移動メニュー等でいつでも変更できます）,★DEBUG：市内を巡回するメンバーを一人選んで下さい。<br/>（※移動メニュー等でいつでも変更できます）,,
c0200,3,4,,"★DEBUG: Agnès, Feri, and Aaron have entered the party. Select two additional members.","★DEBUG: Agnès, Feri, and Aaron have entered the party. Select two additional members.",,★DEBUG：アニエス、フェリ、アーロンがパーティに入りました。 追加のメンバーを２名選んでください。,★DEBUG：アニエス、フェリ、アーロンがパーティに入りました。<br/>追加のメンバーを２名選んでください。,,
c0200,3,5,,◆(Temp) Select an accompanying character (first).,◆(Temp) Select an accompanying character (first).,,◆（仮）同行メンバーを選んでください。（１人目）,◆（仮）同行メンバーを選んでください。（１人目）,,
c0200,3,6,,◆(Temp) Select an accompanying character (second).,◆(Temp) Select an accompanying character (second).,,◆（仮）同行メンバーを選んでください。（２人目）,◆（仮）同行メンバーを選んでください。（２人目）,,
c0200,3,7,,★DEBUG: (Temp) Select an accompanying character (first).,★DEBUG: (Temp) Select an accompanying character (first).,,★DEBUG：（仮）同行メンバーを選んでください。（１人目）,★DEBUG：（仮）同行メンバーを選んでください。（１人目）,,
c0200,3,8,,★DEBUG: (Temp) Select an accompanying character (second).,★DEBUG: (Temp) Select an accompanying character (second).,,★DEBUG：（仮）同行メンバーを選んでください。（２人目）,★DEBUG：（仮）同行メンバーを選んでください。（２人目）,,
c0200,3,9,,★DEBUG: Select a character to accompany you in addition to Van/Agnès/Risette.,★DEBUG: Select a character to accompany you in addition to Van/Agnès/Risette.,,★DEBUG：ヴァン・アニエス・リゼットに加えて 連れて行くメンバーを選んでください。,★DEBUG：ヴァン・アニエス・リゼットに加えて<br/>連れて行くメンバーを選んでください。,,
c0200,3,10,,★DEBUG: Select 1 accompanying character. (This can be changed later.),★DEBUG: Select 1 accompanying character. (This can be changed later.),,★DEBUG：同行メンバーを一人選んでください。 （後で変更も可能です。）,★DEBUG：同行メンバーを一人選んでください。<br/>（後で変更も可能です。）,,
c0200,4,11,,★DEBUG: Set the location liberation status. The order of locations liberated changes the party lineup.,★DEBUG: Set the location liberation status. The order of locations liberated changes the party lineup.,,★DEBUG：解放している順番によってパーティー構成が変化します。 解放状況を選択してください。,★DEBUG：解放している順番によってパーティー構成が変化します。<br/>解放状況を選択してください。,,
c0200,5,12,Jonas,*sigh* Where did my sister get off to?,*sigh* Where did my sister get off to?,ジョナス,ふぅ……妹は一体どこに…………,ふぅ……妹は一体どこに…………,,
c0200,5,13,Jonas,I hope I'll be hearing from that spriggan soon...,I hope I'll be hearing from that spriggan soon...,ジョナス,早く裏解決屋から 連絡が来ると良いんだが……,早く裏解決屋から<br/>連絡が来ると良いんだが……,,
c0200,5,14,Van,(He talkin' about me?),(He talkin' about me?),ヴァン,（コイツ、裏解決屋つったか……？）,（コイツ、裏解決屋つったか……？）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
