gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
l2200,1,1,,"November 14th, 11:25AM","November 14th, 11:25AM",,１１月１４日　１１：２５,１１月１４日　１１：２５,,
l2200,1,2,Dream,Whoaaa! Those are big rocks!,Whoaaa! Those are big rocks!,ユメ,すっごいねぇ……！,すっごいねぇ……！,,
l2200,1,3,Quatre,"That's called a mountain range. I've seen photos of this one, but it's even more impressive in person.","That's called a mountain range. I've seen photos of<br/>this one, but it's even more impressive in person.",カトル,確かに凄いね…… 画像しか見たことなかったけど。,確かに凄いね……<br/>画像しか見たことなかったけど。,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
l2200,1,4,Lisette,There are two in this area: the Tianshan Mountains in the north and the Ishgal Mountains in the south.,There are two in this area: the Tianshan Mountains<br/>in the north and the Ishgal Mountains in the south.,リゼット,大陸中部と東部を隔てる２つの屋根──,大陸中部と東部を隔てる２つの屋根──,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
l2200,1,5,Lisette,Both serve as the dividing line between central Zemuria and the East.,Both serve as the dividing line between central<br/>Zemuria and the East.,リゼット,北の《天山（テンザン）連峰》に、 南の《イシュガル山脈》ですね。,北の《天山（テンザン）連峰》に、<br/>南の《イシュガル山脈》ですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
l2200,1,6,Ferry,Aren't they also known as the Solaris Mountains and the Kunlun Mountains?,Aren't they also known as the Solaris Mountains and<br/>the Kunlun Mountains?,フェリ,たしか、それぞれ《ソラリス連峰》に 《崑崙（コンロン）山脈》って別名もあるんですよね？,たしか、それぞれ《ソラリス連峰》に<br/>《崑崙（コンロン）山脈》って別名もあるんですよね？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
l2200,1,7,Agnes,"Yes, that's right. People from the East call them Solaris and Kunlun.","Yes, that's right. People from the East call them<br/>Solaris and Kunlun.",アニエス,西方、東方それぞれの呼び方ですね。,西方、東方それぞれの呼び方ですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
l2200,1,8,Agnes,But Tianshan and Ishgal are the officially designated names at the behest of the church.,But Tianshan and Ishgal are the officially designated<br/>names at the behest of the church.,アニエス,どちらも使われていますが、教会主導で 国際的な優先名称が決まったそうです。,どちらも使われていますが、教会主導で<br/>国際的な優先名称が決まったそうです。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
l2200,1,9,Ferry,Ahh. I got'cha. (She probably learned about that in class.),Ahh. I got'cha.<br/>(She probably learned about that in class.),フェリ,なるほど…… （なんだかテストに出そうかも。）,なるほど……<br/>（なんだかテストに出そうかも。）,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
l2200,1,10,Ferry,"It's weird to think that my homeland is just on the other side. It's basically a hop, skip, and a jump away.","It's weird to think that my homeland is just on the<br/>other side. It's basically a hop, skip, and a jump away.",フェリ,ふふ、わたしの故郷はあっちの 向こう側なのでちょっと不思議です。,ふふ、わたしの故郷はあっちの<br/>向こう側なのでちょっと不思議です。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
l2200,1,11,Van,"You'd have to jump pretty damn high to get over that mountain, though. Your home might as well be in a completely different world.","You'd have to jump pretty damn high to get over that<br/>mountain, though. Your home might as well be in a<br/>completely different world.",ヴァン,ま、どっちの山脈も馬鹿デカイから、 反対側はもはや別世界なんだろうが。,ま、どっちの山脈も馬鹿デカイから、<br/>反対側はもはや別世界なんだろうが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
l2200,1,12,Aaron,Huh?,Huh?,アーロン,あん……？,あん……？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
l2200,1,13,Aaron,*whistle*!,*whistle*!,アーロン,ヒュウ……！,ヒュウ……！,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
l2200,1,14,Van,(...?),(...?),ヴァン,（っ……？）,（っ……？）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
l2200,1,15,Dream,That bike was super duper cool!,That bike was super duper cool!,ユメ,かっくいー！！,かっくいー！！,,
l2200,1,16,Aaron,"Man, I'd kill for a ride like that!","Man, I'd kill for a ride like that!",アーロン,いいねェ、イカすバイクじゃねえか！,いいねェ、イカすバイクじゃねえか！,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
l2200,1,17,Ferry,I thought I saw the ETWS label on it.,I thought I saw the ETWS label on it.,フェリ,車体にＥＴＷＳ（エトワス）って書いてましたね。,車体にＥＴＷＳ（エトワス）って書いてましたね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
l2200,1,18,Quatre,Good eye. That man was riding one of the high-end models they released in the spring.,Good eye. That man was riding one of the high-end<br/>models they released in the spring.,カトル,ああ……春に発売された 大型高級導力バイクだったかな？,ああ……春に発売された<br/>大型高級導力バイクだったかな？,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
l2200,1,19,Quatre,"You have to be quite large to ride one of those, and he was exactly that.","You have to be quite large to ride one of those, and<br/>he was exactly that.",カトル,なんか凄い体格のヒトが 運転してたみたいだったけど。,なんか凄い体格のヒトが<br/>運転してたみたいだったけど。,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
l2200,1,20,Lisette,Indeed. He had an impressive physique for a man of his age.,Indeed. He had an impressive physique for a man of<br/>his age.,リゼット,ええ、それもご高齢の方で いらっしゃったようですね。,ええ、それもご高齢の方で<br/>いらっしゃったようですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
l2200,1,21,Agnes,"Hmm? Why the long face, Van?","Hmm? Why the long face, Van?",アニエス,？　えっと、ヴァンさん？,？　えっと、ヴァンさん？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
l2200,1,22,Dream,What's wrong? Are you carsick or something?,What's wrong? Are you carsick or something?,ユメ,ヴァン、どしたのー？,ヴァン、どしたのー？,,
l2200,1,23,Van,Nah. Nothin' like that. Just got a bit of trauma with guys who ride around on big bikes.,Nah. Nothin' like that. Just got a bit of trauma with<br/>guys who ride around on big bikes.,ヴァン,いや、確かにイカすが 大型バイク乗りにはトラウマがな……,いや、確かにイカすが<br/>大型バイク乗りにはトラウマがな……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
l2200,1,24,Van,"Oh, and I ain't talkin' about Hermès. She's been a huge help. This issue's exclusive to dudes.","Oh, and I ain't talkin' about Hermès. She's been a<br/>huge help. This issue's exclusive to dudes.",ヴァン,エルメスには世話になってるから あくまで野郎限定なんだが……,エルメスには世話になってるから<br/>あくまで野郎限定なんだが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
l2200,1,25,Ferry,"The Direwolf really did a number on your psyche, huh?","The Direwolf really did a number on your<br/>psyche, huh?",フェリ,あはは…… 《痩せ狼》ってヒトですね。,あはは……<br/>《痩せ狼》ってヒトですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
l2200,1,26,Aaron,Something about that dude makes me want to deck him in the face. Maybe it's the shades.,Something about that dude makes me want to deck<br/>him in the face. Maybe it's the shades.,アーロン,黒芒街でツァオと一緒にいた グラサンのヤベぇヤツか。,黒芒街でツァオと一緒にいた<br/>グラサンのヤベぇヤツか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
l2200,1,27,Lisette,"That is inadvisable, Mr. Wei. He has been labeled as an S-class threat by the Marduk Company.","That is inadvisable, Mr. Wei. He has been labeled as<br/>an S-class threat by the Marduk Company.",リゼット,マルドゥック社でも 脅威度評価Ｓランクの人物ですね。,マルドゥック社でも<br/>脅威度評価Ｓランクの人物ですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
l2200,1,28,Quatre,Wh-What? You're acquainted with an S-class threat?,Wh-What? You're acquainted with an S-class threat?,カトル,そ、そんなヒトがいるわけ？,そ、そんなヒトがいるわけ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
l2200,1,29,Quatre,"Your choice of clientele is...atypical, to say the least.","Your choice of clientele is...atypical, to say the least.",カトル,というかレーサーに女優といい、 この事務所、交友関係怪しすぎない？,というかレーサーに女優といい、<br/>この事務所、交友関係怪しすぎない？,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
l2200,1,30,Van,(...There's no way it could be him.),(...There's no way it could be him.),ヴァン,（………いや、まさかな。）,（………いや、まさかな。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
l2200,1,31,Van,"(What a joke. This ain't even my hometown, and yet here I am gettin' all nostalgic over this shit.)","(What a joke. This ain't even my hometown, and yet<br/>here I am gettin' all nostalgic over this shit.)",ヴァン,（ったく、故郷ってわけじゃねえのに   ガラにもなく里心がついたか……？）,（ったく、故郷ってわけじゃねえのに<br/>  ガラにもなく里心がついたか……？）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
l2200,1,32,Agnes,(Van looks to be lost in thought.),(Van looks to be lost in thought.),アニエス,（……ヴァンさん、   何かを思い出してるような。）,（……ヴァンさん、<br/>  何かを思い出してるような。）,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
l2200,1,33,Agnes,"(Well, he IS smiling, so maybe I shouldn't worry.)","(Well, he IS smiling, so maybe I shouldn't worry.)",アニエス,（それに──ちょっと嬉しそう？）,（それに──ちょっと嬉しそう？）,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
l2200,2,34,A female researcher?,"Yes, I've left Basel with the documents in hand.","Yes, I've left Basel with the documents in hand.",女性研究員？,……はい、全て回収を終えて バーゼルを離れました。,……はい、全て回収を終えて<br/>バーゼルを離れました。,,
