gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
m5200,1,1,Daughter of Silver,I wasn't sure I could even perfect the zeroth form after being told to do it out of nowhere...,I wasn't sure I could even perfect the zeroth form<br/>after being told to do it out of nowhere...,白銀の娘,《零の型》、勝手に仕上げろなんて 言われた時はどうしようかと思ったけど。,"<audio id=""v35_45002""><source src=""talk/11/v35_45002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v35_45002').play()"">《零の型》、勝手に仕上げろなんて<br/>言われた時はどうしようかと思ったけど。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5117_out.webp""/>"
m5200,1,2,Daughter of Silver,...but I think I've earned the right to hold my head up high to Master's younger disciple now.,...but I think I've earned the right to hold my head up<br/>high to Master's younger disciple now.,白銀の娘,これならあの“弟弟子”にも胸を張れそうかな？,"<audio id=""v35_45003""><source src=""talk/11/v35_45003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v35_45003').play()"">これならあの“弟弟子”にも胸を張れそうかな？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5117_out.webp""/>"
m5200,1,3,Daughter of Silver,Not that I can see him joining us up on stage anytime soon.,Not that I can see him joining us up on stage<br/>anytime soon.,白銀の娘,ま、こちらの舞台で見（まみ）える機会は しばらくは無さそうだけど……,"<audio id=""v35_45004""><source src=""talk/11/v35_45004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v35_45004').play()"">ま、こちらの舞台で見（まみ）える機会は<br/>しばらくは無さそうだけど……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5117_out.webp""/>"
m5200,1,4,Strong voice,"All is ready, Princess.","All is ready, Princess.",逞しい声,姫──万事整いましてございます。,"<audio id=""v65_45000""><source src=""talk/11/v65_45000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v65_45000').play()"">姫──万事整いましてございます。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0304_out.webp""/>"
m5200,1,5,Daughter of Silver,"In record time, too.","In record time, too.",白銀の娘,うん、ご苦労様。,"<audio id=""v35_45005""><source src=""talk/11/v35_45005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v35_45005').play()"">うん、ご苦労様。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5117_out.webp""/>"
m5200,1,6,Daughter of Silver,"We couldn't have asked for a bigger client, and this is the first long-term contract we've had in a while.","We couldn't have asked for a bigger client, and this is<br/>the first long-term contract we've had in a while.",白銀の娘,──まあ、スポンサーは最大級だし、 下見</B>も含めて久しぶりの長期契約だ。,"<audio id=""v35_45006""><source src=""talk/11/v35_45006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v35_45006').play()"">──まあ、スポンサーは最大級だし、<br/>下見</B>も含めて久しぶりの長期契約だ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5117_out.webp""/>"
m5200,1,7,Daughter of Silver,"We can afford to take it easy for our first task, at least.","We can afford to take it easy for our first task,<br/>at least.",白銀の娘,最初のお仕事くらいは緩めに行こうか。,"<audio id=""v35_45007""><source src=""talk/11/v35_45007.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v35_45007').play()"">最初のお仕事くらいは緩めに行こうか。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5117_out.webp""/>"
m5200,1,8,Daughter of Silver,"But the time has come to reaffirm our existence to the world. Tread lightly, for the Ikaruga lurk in the shadows.","But the time has come to reaffirm our existence to<br/>the world. Tread lightly, for the Ikaruga lurk in<br/>the shadows.",白銀の娘,我らは改めて存在を示せばいい。 ──此の地に《斑鳩（いかるが）》ありと。,"<audio id=""v35_45008""><source src=""talk/11/v35_45008.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v35_45008').play()"">我らは改めて存在を示せばいい。<br/>──此の地に《斑鳩（いかるが）》ありと。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5117_out.webp""/>"
m5200,1,9,Regimental Commander Geraint,So she noticed us. I should have known we couldn't deceive the Divine Blade of Silver.,So she noticed us. I should have known we couldn't<br/>deceive the Divine Blade of Silver.,ゲラント連隊長,気付かれていたか…… 流石は名高き《白銀（しろがね）の剣聖》。,"<audio id=""v63_45000""><source src=""talk/11/v63_45000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v63_45000').play()"">気付かれていたか……<br/>流石は名高き《白銀（しろがね）の剣聖》。</a>",,
m5200,1,10,Regimental Commander Geraint,"This is a reconnaissance in force mission. We only need assess their capabilities, not win the battle.","This is a reconnaissance in force mission. We only<br/>need assess their capabilities, not win the battle.",ゲラント連隊長,──今回は威力偵察、 戦力分析できればそれでいい。,"<audio id=""v63_45001""><source src=""talk/11/v63_45001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v63_45001').play()"">──今回は威力偵察、<br/>戦力分析できればそれでいい。</a>",,
