gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
sys_event,1,1,Van,Hello.,Hello.,ヴァン,（一通り回ったし、そろそろ   ＣＩＤからの魔獣退治に行くか？）,（一通り回ったし、そろそろ<br/>  ＣＩＤからの魔獣退治に行くか？）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
sys_event,2,2,,Hi.,Hi.,,これ以上進むと、 メインのストーリーが進行します。,<C1>これ以上進むと、<br/>メインのストーリーが進行します。,,
sys_event,2,3,,"(Okay, we've wrapped up our other work here. Suppose it's time we go handle the CID's job.)","(Okay, we've wrapped up our other work here.<br/>Suppose it's time we go handle the CID's job.)",,市街を自由に回れなくなるので 注意して下さい。,<C1>市街を自由に回れなくなるので<br/>注意して下さい。,,
sys_event,3,4,Van,"If you choose to proceed, the main story will advance.","If you choose to proceed, the main story will advance.",ヴァン,っと、導力メールか。,っと、導力メールか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
sys_event,3,5,Agnes,"When this happens, you will no longer be able to move freely around town.","When this happens, you will no longer be able to<br/>move freely around town.",アニエス,あ、もしかして……,あ、もしかして……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
sys_event,3,6,Ferry,"Oh, sounds like I've got mail.","Oh, sounds like I've got mail.",フェリ,どなたからですか？,どなたからですか？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
sys_event,3,7,Aaron,Who's it from?,Who's it from?,アーロン,ハッ、女からの呼び出しかよ？,ハッ、女からの呼び出しかよ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
sys_event,3,8,Van,Who from?,Who from?,ヴァン,そんなんじゃねぇっ。,そんなんじゃねぇっ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
sys_event,3,9,Van,Oho. You got a booty call?,Oho. You got a booty call?,ヴァン,……どうやらＣＩＤからの “下請け”みたいだな。,……どうやらＣＩＤからの<br/>“下請け”みたいだな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
sys_event,3,10,Van,No. Shut up.,No. Shut up.,ヴァン,未確認の魔獣の調査と討伐…… これもギルドへの牽制だろう。,未確認の魔獣の調査と討伐……<br/>これもギルドへの牽制だろう。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
