gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
a0600,1,1,Agnes,"First, I'd like to tell you a little about myself. My name is Agnès Claudel.","First, I'd like to tell you a little about myself.<br/>My name is Agnès Claudel.",アニエス,──初めまして。 アニエス・クローデルと申します。,──初めまして。<br/>アニエス・クローデルと申します。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
a0600,1,2,Agnes,I currently attend a school in the Auber District—,I currently attend a school in the Auber District—,アニエス,現在、オーベル地区にある──,現在、オーベル地区にある──,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
a0600,1,3,Van,The name's Van. Van Arkride.,The name's Van. Van Arkride.,ヴァン,ヴァンだ、ヴァン・アークライド。,ヴァンだ、ヴァン・アークライド。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
a0600,1,4,Van,...,...,ヴァン,………………………………,………………………………,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
a0600,1,5,Agnes,Uhh...,Uhh...,アニエス,……えっと…………,……えっと…………,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
a0600,1,6,Van,I just wanna make this clear.,I just wanna make this clear.,ヴァン,──いいか、一言言っておく。,──いいか、一言言っておく。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
a0600,1,7,Van,I'm NOT doing this 'cause I couldn't say no to that tart. Got it?,I'm NOT doing this 'cause I couldn't say no to<br/>that tart. Got it?,ヴァン,限定ケーキに釣られたわけじゃない、 いいね？,限定ケーキに釣られたわけじゃない、<br/>いいね？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
a0600,1,8,Van,...,...,ヴァン,………………………………,………………………………,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
a0600,1,9,Agnes,Uhh...,Uhh...,アニエス,……えっと…………,……えっと…………,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
a0600,1,10,Van,I just wanna make this clear.,I just wanna make this clear.,ヴァン,──いいか、一言言っておく。,──いいか、一言言っておく。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
a0600,1,11,Van,I'm NOT doing this 'cause I couldn't say no to that tart. Got it?,I'm NOT doing this 'cause I couldn't say no to<br/>that tart. Got it?,ヴァン,限定ケーキに釣られたわけじゃない、 いいね？,限定ケーキに釣られたわけじゃない、<br/>いいね？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
a0600,2,12,Harry,"Hey, Mark! Look at this!","Hey, Mark! Look at this!",ハリー,マーク、見ろよこいつを──！！,マーク、見ろよこいつを──！！,,
a0600,2,13,mark,A-... A-... A-...,A-... A-... A-...,マーク,じ、じ、じ……,じ、じ、じ……,,
a0600,2,14,mark,A BIKE?!,A BIKE?!,マーク,自転車ああああ──っ！！,<S5>自転車ああああ──っ！！,,
a0600,2,15,Harry,"Heh, yup! My dad went and bought it for me yesterday.","Heh, yup! My dad went and bought it for<br/>me yesterday.",ハリー,ニシシッ！　昨日 父ちゃんが買ってくれたんだ！！,ニシシッ！　昨日<br/>父ちゃんが買ってくれたんだ！！,,
a0600,2,16,Harry,"What d'ya think, Mark? Cool, right?","What d'ya think, Mark? Cool, right?",ハリー,どーだマーク、カッコイイだろ！？,どーだマーク、カッコイイだろ！？,,
a0600,2,17,mark,It's so cool! CRAZY cool!,It's so cool! CRAZY cool!,マーク,カッコイイ！　ちょ～カッコイイ！！,カッコイイ！　ちょ～カッコイイ！！,,
a0600,2,18,mark,"Come on, Harry! Take me for a ride!","Come on, Harry! Take me for a ride!",マーク,ねえハリー、ボクをのせて 走ってみてよ！！,ねえハリー、ボクをのせて<br/>走ってみてよ！！,,
a0600,2,19,Harry,You bet I will!! You gotta experience this awesome ride first-hand...,You bet I will!! You gotta experience this awesome<br/>ride first-hand...,ハリー,おうよ！！　こいつのイカした走りを マークにも……,おうよ！！　こいつのイカした走りを<br/>マークにも……,,
a0600,2,20,Harry,"...But wait, how are you supposed to ride this thing? I just pushed it all the way here...","...But wait, how are you supposed to ride this thing?<br/>I just pushed it all the way here...",ハリー,……ってあれ、どうやって乗るんだろな？ 家からここまでは押して来ちまったし……,……ってあれ、どうやって乗るんだろな？<br/>家からここまでは押して来ちまったし……,,
a0600,2,21,mark,"Come on, Harry! Hurry up!!","Come on, Harry! Hurry up!!",マーク,ねえハリー！　はやくはやく～っ！！,ねえハリー！　はやくはやく～っ！！,,
a0600,2,22,Harry,H-Hey...! W-Wait a second!,H-Hey...! W-Wait a second!,ハリー,お、おう……！　ちょっと待ってろな！！,お、おう……！　ちょっと待ってろな！！,,
