gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,e0610,1,1,,,,男子の声,待ってくれ……！,"<audio id=""v44_50000""><source src=""talk/11/v44_50000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v44_50000').play()"">待ってくれ……！</a>",,,
11,e0610,1,2,,,,アニエス,アルベール君、オデットも……！？,アルベール君、オデットも……！？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0610,1,3,,,,アニエス,ふ、二人ともどうして……,ふ、二人ともどうして……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0610,1,4,,,,アルベール,……レン先輩からのメールで 君と先輩が３日ほど欠席すると聞いた。,"<audio id=""v44_50001""><source src=""talk/11/v44_50001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v44_50001').play()"">……レン先輩からのメールで<br/>君と先輩が３日ほど欠席すると聞いた。</a>",,,
11,e0610,1,5,,,,アルベール,それでオデットを叩き起こして タクシーでここまで駆け付けたんだ。,"<audio id=""v44_50002""><source src=""talk/11/v44_50002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v44_50002').play()"">それでオデットを叩き起こして<br/>タクシーでここまで駆け付けたんだ。</a>",,,
11,e0610,1,6,,,,オデット,地下鉄も少なかったからさ～。 ……でもビンゴだったみたいだね。,"<audio id=""v42_50000""><source src=""talk/11/v42_50000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v42_50000').play()"">地下鉄も少なかったからさ～。<br/>……でもビンゴだったみたいだね。</a>",,,
11,e0610,1,7,,,,アルベール,このタイミングでの出張ってことは、 またバーゼルの時のような──,"<audio id=""v44_50003""><source src=""talk/11/v44_50003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v44_50003').play()"">このタイミングでの出張ってことは、<br/>またバーゼルの時のような──</a>",,,
11,e0610,1,8,,,,アルベール,いや、それ以上に危険なことに 首を突っ込もうとしてるみたいだな？,"<audio id=""v44_50004""><source src=""talk/11/v44_50004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v44_50004').play()"">いや、それ以上に危険なことに<br/>首を突っ込もうとしてるみたいだな？</a>",,,
11,e0610,1,9,,,,アニエス,……それは…………,……それは…………,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0610,1,10,,,,アニエス,………ごめんなさい、黙っていて。,………ごめんなさい、黙っていて。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0610,1,11,,,,アニエス,危なくないとは言えません、 でもどうか行かせて──,危なくないとは言えません、<br/>でもどうか行かせて──,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0610,1,12,,,,オデット,ダメだよっ──！ 今回はいくらなんでも！！,"<audio id=""v42_50001""><source src=""talk/11/v42_50001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v42_50001').play()"">ダメだよっ──！<br/>今回はいくらなんでも！！</a>",,,
11,e0610,1,13,,,,オデット,クレイユであんな事が あったばかりなんだよ……！？,"<audio id=""v42_50002""><source src=""talk/11/v42_50002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v42_50002').play()"">クレイユであんな事が<br/>あったばかりなんだよ……！？</a>",,,
11,e0610,1,14,,,,オデット,あんたが“家族”のことで 色々抱えているのは知ってるけど──,"<audio id=""v42_50003""><source src=""talk/11/v42_50003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v42_50003').play()"">あんたが“家族”のことで<br/>色々抱えているのは知ってるけど──</a>",,,
11,e0610,1,15,,,,オデット,それ</B>が理由なら 断固反対なんだからね！？,"<audio id=""v42_50004""><source src=""talk/11/v42_50004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v42_50004').play()"">それ</B>が理由なら<br/>断固反対なんだからね！？</a>",,,
11,e0610,1,16,,,,アニエス,……オデット………,……オデット………,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0610,1,17,,,,フェリ,アニエスさん……,アニエスさん……,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,e0610,1,18,,,,ヴァン,………………………………,………………………………,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0610,1,19,,,,アニエス,……理由は色々あります。 お父さんのことは勿論、それ以外も。,……理由は色々あります。<br/>お父さんのことは勿論、それ以外も。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0610,1,20,,,,アニエス,でも──それだけじゃないんです。,でも──それだけじゃないんです。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
