gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,l4000,1,1,,,,ヴァン,──“問題のブツ”ってのが あんたの捜し物なのは間違いねえだろ。,──“問題のブツ”ってのが<br/>あんたの捜し物なのは間違いねえだろ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l4000,1,2,,,,ヴァン,一週間前、そいつを 某古物商から盗んだのは半グレども。,一週間前、そいつを<br/>某古物商から盗んだのは半グレども。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l4000,1,3,,,,ヴァン,昨夜、“２人組”に渡そうとした時、 恐らく金額面でのトラブルが発生し──,昨夜、“２人組”に渡そうとした時、<br/>恐らく金額面でのトラブルが発生し──,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l4000,1,4,,,,ヴァン,密告で警察が突入した隙を狙って ジャコモがＲＡＭＤＡでチョロまかした。,密告で警察が突入した隙を狙って<br/>ジャコモがＲＡＭＤＡでチョロまかした。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l4000,1,5,,,,ヴァン,しかし“２人組”は翌日ジャコモを捕捉。,しかし“２人組”は翌日ジャコモを捕捉。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l4000,1,6,,,,ヴァン,あの現場で待ち伏せして“制裁”を与えて ＲＡＭＤＡを奪って離脱した。,あの現場で待ち伏せして“制裁”を与えて<br/>ＲＡＭＤＡを奪って離脱した。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l4000,1,7,,,,ヴァン,ちなみにＲＡＭＤＡも端末である以上、 各種の情報ツールやメモ用アプリがある。,ちなみにＲＡＭＤＡも端末である以上、<br/>各種の情報ツールやメモ用アプリがある。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l4000,1,8,,,,ヴァン,あのオッサンのことだ、すぐにそうとは 分からないように工夫してただろうが……,あのオッサンのことだ、すぐにそうとは<br/>分からないように工夫してただろうが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l4000,1,9,,,,ヴァン,端末にあった情報から、他の隠れ家の場所を 特定していくのも不可能じゃねえだろう。,端末にあった情報から、他の隠れ家の場所を<br/>特定していくのも不可能じゃねえだろう。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l4000,1,10,,,,アニエス,とすると……その２人組は今も 端末を手がかりに捜しているんですね？,とすると……その２人組は今も<br/>端末を手がかりに捜しているんですね？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,l4000,1,11,,,,ヴァン,ああ、だがこっちは最近のジャコモの 動向も合わせて３箇所まで絞り込めている。,ああ、だがこっちは最近のジャコモの<br/>動向も合わせて３箇所まで絞り込めている。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
