gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,l2200,1,1,,,,,１１月１４日　１１：２５,１１月１４日　１１：２５,,,
11,l2200,1,2,,,,ユメ,すっごいねぇ……！,すっごいねぇ……！,,,
11,l2200,1,3,,,,カトル,確かに凄いね…… 画像しか見たことなかったけど。,確かに凄いね……<br/>画像しか見たことなかったけど。,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,l2200,1,4,,,,リゼット,大陸中部と東部を隔てる２つの屋根──,大陸中部と東部を隔てる２つの屋根──,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,l2200,1,5,,,,リゼット,北の《天山（テンザン）連峰》に、 南の《イシュガル山脈》ですね。,北の《天山（テンザン）連峰》に、<br/>南の《イシュガル山脈》ですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,l2200,1,6,,,,フェリ,たしか、それぞれ《ソラリス連峰》に 《崑崙（コンロン）山脈》って別名もあるんですよね？,たしか、それぞれ《ソラリス連峰》に<br/>《崑崙（コンロン）山脈》って別名もあるんですよね？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,l2200,1,7,,,,アニエス,西方、東方それぞれの呼び方ですね。,西方、東方それぞれの呼び方ですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,l2200,1,8,,,,アニエス,どちらも使われていますが、教会主導で 国際的な優先名称が決まったそうです。,どちらも使われていますが、教会主導で<br/>国際的な優先名称が決まったそうです。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,l2200,1,9,,,,フェリ,なるほど…… （なんだかテストに出そうかも。）,なるほど……<br/>（なんだかテストに出そうかも。）,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,l2200,1,10,,,,フェリ,ふふ、わたしの故郷はあっちの 向こう側なのでちょっと不思議です。,ふふ、わたしの故郷はあっちの<br/>向こう側なのでちょっと不思議です。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,l2200,1,11,,,,ヴァン,ま、どっちの山脈も馬鹿デカイから、 反対側はもはや別世界なんだろうが。,ま、どっちの山脈も馬鹿デカイから、<br/>反対側はもはや別世界なんだろうが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l2200,1,12,,,,アーロン,あん……？,あん……？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,l2200,1,13,,,,アーロン,ヒュウ……！,ヒュウ……！,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,l2200,1,14,,,,ヴァン,（っ……？）,（っ……？）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,l2200,1,15,,,,ユメ,かっくいー！！,かっくいー！！,,,
11,l2200,1,16,,,,アーロン,いいねェ、イカすバイクじゃねえか！,いいねェ、イカすバイクじゃねえか！,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,l2200,1,17,,,,フェリ,車体にＥＴＷＳ（エトワス）って書いてましたね。,車体にＥＴＷＳ（エトワス）って書いてましたね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,l2200,1,18,,,,カトル,ああ……春に発売された 大型高級導力バイクだったかな？,ああ……春に発売された<br/>大型高級導力バイクだったかな？,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,l2200,1,19,,,,カトル,なんか凄い体格のヒトが 運転してたみたいだったけど。,なんか凄い体格のヒトが<br/>運転してたみたいだったけど。,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,l2200,1,20,,,,リゼット,ええ、それもご高齢の方で いらっしゃったようですね。,ええ、それもご高齢の方で<br/>いらっしゃったようですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
