gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,a1034,1,1,,,,CHR_TEST00,camera_follow_chrを使った一人称カメラ演出、意外といける？,camera_follow_chrを使った一人称カメラ演出、意外といける？,,,
11,a1034,2,2,,,,CHR_TEST00,振り向きテスト・NOAMAL開始,振り向きテスト・NOAMAL開始,,,
11,a1034,2,3,,,,CHR_TEST00,１８０度回転,１８０度回転,,,
11,a1034,2,4,,,,CHR_TEST00,４５度回転,４５度回転,,,
11,a1034,2,5,,,,CHR_TEST00,９０度回転,９０度回転,,,
11,a1034,2,6,,,,CHR_TEST00,１３５度回転,１３５度回転,,,
11,a1034,2,7,,,,CHR_TEST00,おわり,おわり,,,
11,a1034,2,8,,,,CHR_TEST00,振り向きテスト・FAST開始,振り向きテスト・FAST開始,,,
11,a1034,2,9,,,,CHR_TEST00,１８０度回転,１８０度回転,,,
11,a1034,2,10,,,,CHR_TEST00,４５度回転,４５度回転,,,
11,a1034,2,11,,,,CHR_TEST00,９０度回転,９０度回転,,,
11,a1034,2,12,,,,CHR_TEST00,１３５度回転,１３５度回転,,,
11,a1034,2,13,,,,CHR_TEST00,おわり,おわり,,,
11,a1034,2,14,,,,CHR_TEST00,振り向きテスト・SLOW開始,振り向きテスト・SLOW開始,,,
11,a1034,2,15,,,,CHR_TEST00,１８０度回転,１８０度回転,,,
11,a1034,2,16,,,,CHR_TEST00,４５度回転,４５度回転,,,
11,a1034,2,17,,,,CHR_TEST00,９０度回転,９０度回転,,,
11,a1034,2,18,,,,CHR_TEST00,１３５度回転,１３５度回転,,,
11,a1034,2,19,,,,CHR_TEST00,おわり,おわり,,,
11,a1034,2,20,,,,CHR_TEST00,PARTY_ANI_ARMED,PARTY_ANI_ARMED,,,
11,a1034,2,21,,,,CHR_TEST00,PARTY_ANI_DISARM,PARTY_ANI_DISARM,,,
11,a1034,2,22,,,,CHR_TEST00,PARTY_LOOK_CHR,PARTY_LOOK_CHR,,,
11,a1034,2,23,,,,CHR_TEST00,PARTY_TURN_CHR,PARTY_TURN_CHR,,,
11,a1034,2,24,,,,CHR_TEST00,PARTY_LOOK_POS,PARTY_LOOK_POS,,,
11,a1034,2,25,,,,CHR_TEST00,PARTY_LOOK_RESET,PARTY_LOOK_RESET,,,
11,a1034,2,26,,,,CHR_TEST00,CHR_LOOK_UP,CHR_LOOK_UP,,,
11,a1034,2,27,,,,CHR_TEST00,CHR_LOOK_DOWN,CHR_LOOK_DOWN,,,
11,a1034,2,28,,,,CHR_TEST00,CHR_LOOK_RIGHT,CHR_LOOK_RIGHT,,,
11,a1034,2,29,,,,CHR_TEST00,CHR_LOOK_LEFT,CHR_LOOK_LEFT,,,
11,a1034,2,30,,,,CHR_TEST00,DOF_ON,DOF_ON,,,
11,a1034,2,31,,,,CHR_TEST00,DOF_OFF,DOF_OFF,,,
11,a1034,2,32,,,,CHR_TEST00,CHR_HEAD_YES,CHR_HEAD_YES,,,
11,a1034,2,33,,,,CHR_TEST00,CHR_HEAD_NO,CHR_HEAD_NO,,,
11,a1034,2,34,,,,CHR_TEST00,HEAD_AROUND_L,HEAD_AROUND_L,,,
11,a1034,2,35,,,,CHR_TEST00,HEAD_AROUND_R,HEAD_AROUND_R,,,
11,a1034,3,36,,,,CHR_TEST00,フェイス左,フェイス左,,,
11,a1034,3,37,,,,CHR_TEST00,フェイス右,フェイス右,,,
11,a1034,3,38,,,,CHR_TEST00,標準,標準,,,
11,a1034,3,39,,,,CHR_TEST00,標準閉じ,標準閉じ,,,
11,a1034,3,40,,,,CHR_TEST00,真剣,真剣,,,
11,a1034,3,41,,,,CHR_TEST00,真剣閉じ,真剣閉じ,,,
11,a1034,3,42,,,,CHR_TEST00,笑顔／微笑口,笑顔／微笑口,,,
