gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,system,1,1,,,,　,あら、ヴァンじゃない。 毎度ご利用どうも。,<C1>あら、ヴァンじゃない。<br/>毎度ご利用どうも。,,,
11,system,1,2,,,,　,ハイ、お届け物よ。,"<audio id=""v136_g2005""><source src=""talk/11/v136_g2005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v136_g2005').play()"">ハイ、お届け物よ。</a>",,,
11,system,1,3,,,,　,ご贔屓ありがとね。,"<audio id=""v136_g2006""><source src=""talk/11/v136_g2006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v136_g2006').play()"">ご贔屓ありがとね。</a>",,,
11,system,1,4,,,,　,じゃ、また連絡待ってるわね。,じゃ、また連絡待ってるわね。,,,
11,system,2,5,,,,,回復装置で『{CC_ITEM=ITM_USE_MATERIAL_02}』を使用すると 強力な武器を作成することができます。,<C1>回復装置で『{CC_ITEM=ITM_USE_MATERIAL_02}』を使用すると<br/>強力な武器を作成することができます。,,,
11,system,3,6,,,,,で回復アーツを使用できます。</C>,<s30><s24><C1>で回復アーツを使用できます。</C>,,,
11,system,3,7,,,,,でホロウコアを変更できます。</C>,<s30><s24><C1>でホロウコアを変更できます。</C>,,,
11,system,4,8,,,,,今は見ることができません。,<C1>今は見ることができません。,,,
11,system,5,9,,,,,を使いますか？,<C1>を使いますか？,,,
11,system,5,10,,,,,{CC_ITEM=ITEM_RECIPE_01}に目を通した。,<C1>{CC_ITEM=ITEM_RECIPE_01}に目を通した。,,,
11,system,5,11,,,,,ヴァンが{CC_ITEM=ITEM_SELFCOOK_02}のレシピを閃いた！,<C1>ヴァンが{CC_ITEM=ITEM_SELFCOOK_02}のレシピを閃いた！,,,
11,system,5,12,,,,,{CC_ITEM=ITEM_RECIPE_02}に目を通した。,<C1>{CC_ITEM=ITEM_RECIPE_02}に目を通した。,,,
11,system,5,13,,,,,ヴァンが{CC_ITEM=ITEM_SELFCOOK_03}のレシピを閃いた！,<C1>ヴァンが{CC_ITEM=ITEM_SELFCOOK_03}のレシピを閃いた！,,,
11,system,5,14,,,,,{CC_ITEM=ITEM_RECIPE_03}に目を通した。,<C1>{CC_ITEM=ITEM_RECIPE_03}に目を通した。,,,
