gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,e0710,1,1,,,,アニエス,先輩……！　レン先輩……！,"<audio id=""v01_60053""><source src=""talk/11/v01_60053.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60053').play()"">先輩……！　レン先輩……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0710,1,2,,,,レン,……クロス、助けてよクロス……,"<audio id=""v13_60015""><source src=""talk/11/v13_60015.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60015').play()"">……クロス、助けてよクロス……</a>",,,
11,e0710,1,3,,,,レン,ありがとうございますウレシイですタノしんで もらえましたかマタいらしてください……,"<audio id=""v13_60016""><source src=""talk/11/v13_60016.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60016').play()"">ありがとうございますウレシイですタノしんで<br/>もらえましたかマタいらしてください……</a>",,,
11,e0710,1,4,,,,レン,どこ……パパ……ママ……,"<audio id=""v13_60017""><source src=""talk/11/v13_60017.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60017').play()"">どこ……パパ……ママ……</a>",,,
11,e0710,1,5,,,,レン,レー………ヨシュ……… ………エス………ティ…………,"<audio id=""v13_60018""><source src=""talk/11/v13_60018.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60018').play()"">レー………ヨシュ………<br/>………エス………ティ…………</a>",,,
11,e0710,1,6,,,,レン,ドウして……ナンデ思い出せ………,"<audio id=""v13_60019""><source src=""talk/11/v13_60019.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60019').play()"">ドウして……ナンデ思い出せ………</a>",,,
11,e0710,1,7,,,,アニエス,っ……,"<audio id=""v01_60054""><source src=""talk/11/v01_60054.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60054').play()"">っ……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0710,1,8,,,,アニエス,──エステルさんにヨシュアさん、 ティータさんにレーヴェさんでしょう！？,"<audio id=""v01_60055""><source src=""talk/11/v01_60055.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60055').play()"">──エステルさんにヨシュアさん、<br/>ティータさんにレーヴェさんでしょう！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0710,1,9,,,,アニエス,戻ってきてくださいレン先輩！ まずは私たちのところに──！！,"<audio id=""v01_60056""><source src=""talk/11/v01_60056.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60056').play()"">戻ってきてくださいレン先輩！<br/>まずは私たちのところに──！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0710,1,10,,,,レン,………ぁ……………,"<audio id=""v13_60020""><source src=""talk/11/v13_60020.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60020').play()"">………ぁ……………</a>",,,
11,e0710,1,11,,,,レン,いけないいけない…… ……つい持ってかれてたわ……,"<audio id=""v13_60021""><source src=""talk/11/v13_60021.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60021').play()"">いけないいけない……<br/>……つい持ってかれてたわ……</a>",,,
11,e0710,1,12,,,,レン,なるほど……この魔球はもしかして……,"<audio id=""v13_60022""><source src=""talk/11/v13_60022.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60022').play()"">なるほど……この魔球はもしかして……</a>",,,
11,e0710,1,13,,,,アニエス,レン先輩……！,"<audio id=""v01_60057""><source src=""talk/11/v01_60057.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60057').play()"">レン先輩……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0710,1,14,,,,レン,いけないアニエス── 下がりなさい……！,"<audio id=""v13_60023""><source src=""talk/11/v13_60023.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60023').play()"">いけないアニエス──<br/>下がりなさい……！</a>",,,
11,e0710,1,15,,,,レン,あうっ……,"<audio id=""v13_60024""><source src=""talk/11/v13_60024.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60024').play()"">あうっ……</a>",,,
11,e0710,1,16,,,,アニエス,きゃああっ……,"<audio id=""v01_60058""><source src=""talk/11/v01_60058.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60058').play()"">きゃああっ……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0710,1,17,,,,レン,は、離れなさいアニエス…… こいつの興味は私に移った……,"<audio id=""v13_60025""><source src=""talk/11/v13_60025.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60025').play()"">は、離れなさいアニエス……<br/>こいつの興味は私に移った……</a>",,,
11,e0710,1,18,,,,レン,何とか凌げばそのうち助けが……,"<audio id=""v13_60026""><source src=""talk/11/v13_60026.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60026').play()"">何とか凌げばそのうち助けが……</a>",,,
11,e0710,1,19,,,,アニエス,で、できませんっ……！ 大切な人はこの手で守りたいんです！,"<audio id=""v01_60059""><source src=""talk/11/v01_60059.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60059').play()"">で、できませんっ……！<br/>大切な人はこの手で守りたいんです！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0710,1,20,,,,アニエス,先輩やヴァンさんたちみたいに……！,"<audio id=""v01_60060""><source src=""talk/11/v01_60060.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60060').play()"">先輩やヴァンさんたちみたいに……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0710,1,21,,,,レン,……ぁ…………,"<audio id=""v13_60027""><source src=""talk/11/v13_60027.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60027').play()"">……ぁ…………</a>",,,
11,e0710,1,22,,,,ヴァン,ハッ…… 言うようになったじゃねえか！,"<audio id=""v00_60042""><source src=""talk/11/v00_60042.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60042').play()"">ハッ……<br/>言うようになったじゃねえか！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0710,1,23,,,,アニエス,あ──……,あ──……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0710,1,24,,,,レン,ふふ……遅いじゃない王子様…… ……ってジンさんまで………,"<audio id=""v13_60028""><source src=""talk/11/v13_60028.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60028').play()"">ふふ……遅いじゃない王子様……<br/>……ってジンさんまで………</a>",,,
11,e0710,1,25,,,,レン,ふふ……遅いじゃない王子様…… ……ってヴァルターまで………,"<audio id=""v13_60029""><source src=""talk/11/v13_60029.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60029').play()"">ふふ……遅いじゃない王子様……<br/>……ってヴァルターまで………</a>",,,
11,e0710,1,26,,,,フェリ,アニエスさん、お待たせしました！,"<audio id=""v02_60044""><source src=""talk/11/v02_60044.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60044').play()"">アニエスさん、お待たせしました！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,e0710,1,27,,,,アーロン,ハッ、チート娘も 珍しくピンチみてぇだな！,"<audio id=""v03_60040""><source src=""talk/11/v03_60040.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60040').play()"">ハッ、チート娘も<br/>珍しくピンチみてぇだな！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
