gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,m3000,1,1,,,,ラムズフェルド,おや皆様、思っていたよりも 早い到着ですな。,おや皆様、思っていたよりも<br/>早い到着ですな。,,,
11,m3000,1,2,,,,ラムズフェルド,お嬢様の件ですが…… 何か情報を掴めたでしょうか。,お嬢様の件ですが……<br/>何か情報を掴めたでしょうか。,,,
11,m3000,1,3,,,,ヴァン,悪いな、まだ調査中なんだ。 改めてまとめて報告させてもらうぜ。,悪いな、まだ調査中なんだ。<br/>改めてまとめて報告させてもらうぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m3000,1,4,,,,ラムズフェルド,かしこまりました…… どうかお嬢様の事をよろしくお願いしますぞ。,かしこまりました……<br/>どうかお嬢様の事をよろしくお願いしますぞ。,,,
11,m3000,2,5,,,,公園管理人,やあ、革命記念祭おめでとう！ 今日は記念公園も賑わっているよ。,やあ、革命記念祭おめでとう！<br/>今日は記念公園も賑わっているよ。,,,
11,m3000,2,6,,,,公園管理人,ここはシーナ・ディルク由来の場所でもあるし 例年記念祭には盛り上がるんだ。,ここはシーナ・ディルク由来の場所でもあるし<br/>例年記念祭には盛り上がるんだ。,,,
11,m3000,2,7,,,,公園管理人,よく晴れていい天気になったし、 是非ゆっくり楽しんでいってほしいね。,よく晴れていい天気になったし、<br/>是非ゆっくり楽しんでいってほしいね。,,,
11,m3000,2,8,,,,公園管理人,君たちも大変だなぁ。 相変わらず下請けの仕事三昧みたいだし。,君たちも大変だなぁ。<br/>相変わらず下請けの仕事三昧みたいだし。,,,
11,m3000,2,9,,,,公園管理人,森林区画はずっと封鎖されていてね。 魔獣もそれなりにいると思う。,森林区画はずっと封鎖されていてね。<br/>魔獣もそれなりにいると思う。,,,
11,m3000,2,10,,,,公園管理人,どうかくれぐれも気を付けて。 何かあれば戻ってきてくれよ。,どうかくれぐれも気を付けて。<br/>何かあれば戻ってきてくれよ。,,,
11,m3000,2,11,,,,公園管理人,ああ、君達は以前に魔獣の駆除に 協力してくれた……,ああ、君達は以前に魔獣の駆除に<br/>協力してくれた……,,,
11,m3000,2,12,,,,公園管理人,その節は世話になったね、お陰で この通り開園する事ができたよ。,その節は世話になったね、お陰で<br/>この通り開園する事ができたよ。,,,
11,m3000,2,13,,,,公園管理人,整備中のエリアも順次開放していく予定でね。 これから来園者も増えていく見込みさ。,整備中のエリアも順次開放していく予定でね。<br/>これから来園者も増えていく見込みさ。,,,
11,m3000,2,14,,,,公園管理人,魔獣が現れたのは、入って右側の水辺エリアだ。 すまないがよろしく頼んだよ。,魔獣が現れたのは、入って右側の水辺エリアだ。<br/>すまないがよろしく頼んだよ。,,,
11,m3000,2,15,,,,公園管理人,そうそう、それともうじき交代の時間でね。,そうそう、それともうじき交代の時間でね。,,,
11,m3000,2,16,,,,公園管理人,帰りは別の者が立っていると思うから、 鍵はその彼に返してくれるかい？,帰りは別の者が立っていると思うから、<br/>鍵はその彼に返してくれるかい？,,,
11,m3000,2,17,,,,フェリ,ええ、わかりましたっ！,ええ、わかりましたっ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,m3000,2,18,,,,ヴァン,そんじゃ、探索開始といくか。,そんじゃ、探索開始といくか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m3000,2,19,,,,公園管理人,ふう、次の作業はと……,ふう、次の作業はと……,,,
11,m3000,2,20,,,,公園管理人,すまない、こちらも立て込んでいてね。,すまない、こちらも立て込んでいてね。,,,
11,m3000,2,21,,,,公園管理人,帰りは別の者が立っていると思うから、 鍵はその彼に返してくれるかい？,帰りは別の者が立っていると思うから、<br/>鍵はその彼に返してくれるかい？,,,
11,m3000,3,22,,,,青年,そうなんだよ～！ まさか臨時の休園日だったなんて！！,そうなんだよ～！<br/>まさか臨時の休園日だったなんて！！,,,
11,m3000,3,23,,,,娘,バスも少ないし帰れなくって…… あ～ん、折角のデートだったのに～！,バスも少ないし帰れなくって……<br/>あ～ん、折角のデートだったのに～！,,,
