gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,e0200,1,1,,,,ヴァン,ハッ、これが全開だと思うなよッ！,"<audio id=""v00_20014""><source src=""talk/11/v00_20014.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20014').play()"">ハッ、これが全開だと思うなよッ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0200,1,2,,,,ヴァン,ここで差を付けるッ！,"<audio id=""v00_20015""><source src=""talk/11/v00_20015.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20015').play()"">ここで差を付けるッ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0200,1,3,,,,マクシム,フッ、スピード出し過ぎなのさ！,"<audio id=""v19_20015""><source src=""talk/11/v19_20015.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_20015').play()"">フッ、スピード出し過ぎなのさ！</a>",,,
11,e0200,1,4,,,,ヴァン,育ち盛りが２人いりゃあ、 何とかなんだろッ！,"<audio id=""v00_20016""><source src=""talk/11/v00_20016.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20016').play()"">育ち盛りが２人いりゃあ、<br/>何とかなんだろッ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0200,1,5,,,,ヴァン,っしゃあ！,"<audio id=""v00_20017""><source src=""talk/11/v00_20017.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20017').play()"">っしゃあ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0200,1,6,,,,ヴァン,あっぶねえ！,"<audio id=""v00_20018""><source src=""talk/11/v00_20018.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20018').play()"">あっぶねえ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0200,1,7,,,,マクシム,なぜ曲がれる！？,"<audio id=""v19_20016""><source src=""talk/11/v19_20016.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_20016').play()"">なぜ曲がれる！？</a>",,,
11,e0200,1,8,,,,マクシム,そうか、あの子たちの 荷重を利用したのか！？,"<audio id=""v19_20017""><source src=""talk/11/v19_20017.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_20017').play()"">そうか、あの子たちの<br/>荷重を利用したのか！？</a>",,,
11,e0200,1,9,,,,ヴァン,よそ見すんなよ、チャンピオン！,"<audio id=""v00_20019""><source src=""talk/11/v00_20019.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20019').play()"">よそ見すんなよ、チャンピオン！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0200,1,10,,,,ヴァン,うおおおおおっ！！,"<audio id=""v00_20020""><source src=""talk/11/v00_20020.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20020').play()"">うおおおおおっ！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0200,1,11,,,,ヴァン,ギリギリか……！,"<audio id=""v00_20021""><source src=""talk/11/v00_20021.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20021').play()"">ギリギリか……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0200,1,12,,,,ヴァン,すまん、通るぜ！,"<audio id=""v00_20022""><source src=""talk/11/v00_20022.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_20022').play()"">すまん、通るぜ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0200,1,13,,,,マクシム,そんな……！？,"<audio id=""v19_20018""><source src=""talk/11/v19_20018.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_20018').play()"">そんな……！？</a>",,,
11,e0200,1,14,,,,ヴァン,減速したか車道を外れたか……,減速したか車道を外れたか……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0200,1,15,,,,ヴァン,ケツについてくるかと思ったが 案外諦めるのが早かったな。,ケツについてくるかと思ったが<br/>案外諦めるのが早かったな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
