gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,e0700,1,1,,,,フェリ,半グレ、魔獣などの気配無し。,半グレ、魔獣などの気配無し。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,e0700,1,2,,,,アーロン,ハッ、ただ抜けるっつーのもダルいし 丁度いいから話してもらおうか？,ハッ、ただ抜けるっつーのもダルいし<br/>丁度いいから話してもらおうか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,e0700,1,3,,,,アーロン,ヴァンの野郎のセキララ情報をよ。,ヴァンの野郎のセキララ情報をよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,e0700,1,4,,,,アニエス,ア、アーロンさん……,ア、アーロンさん……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0700,1,5,,,,フェリ,いいですねっ。 わたしも聞きたいです！,いいですねっ。<br/>わたしも聞きたいです！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,e0700,1,6,,,,キンケイド,フッ……といっても私が知るのは ヤツと接点があった時期だけだが。,フッ……といっても私が知るのは<br/>ヤツと接点があった時期だけだが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0112_out.webp""/>",
11,e0700,1,7,,,,キンケイド,オラシオンでの話は聞いたようだし── となるとアラミスの在学期間あたりか？,オラシオンでの話は聞いたようだし──<br/>となるとアラミスの在学期間あたりか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0112_out.webp""/>",
11,e0700,1,8,,,,アニエス,……！ （凄く知りたいですけど……）,……！<br/>（凄く知りたいですけど……）,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0700,1,9,,,,フェリ,ぜひお願いしますっ。,ぜひお願いしますっ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,e0700,1,10,,,,アーロン,ヤツとオークレールとの関係とかも みっちりねっちり頼むぜ。,ヤツとオークレールとの関係とかも<br/>みっちりねっちり頼むぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,e0700,1,11,,,,アニエス,も、もう２人とも……！,も、もう２人とも……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0700,1,12,,,,キンケイド,ふむ、聞きたくないのであれば 少しばかり先行しようか。,ふむ、聞きたくないのであれば<br/>少しばかり先行しようか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0112_out.webp""/>",
11,e0700,1,13,,,,アニエス,え、ええっ……？,え、ええっ……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0700,1,14,,,,アニエス,…………………………,…………………………,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,e0700,1,15,,,,アーロン,クク、そりゃそうだよなァ？,クク、そりゃそうだよなァ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,e0700,1,16,,,,フェリ,えへへ、旅は道連れですっ。,えへへ、旅は道連れですっ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,e0700,1,17,,,,キンケイド,フッ…… では、改めてになるが──,フッ……<br/>では、改めてになるが──,,"<img class=""itp-kuro"" src=""itp/11/avfc0112_out.webp""/>",
11,e0700,1,18,,,,ヴァン,っ……何だかルネの野郎が 余計なことを話してる気がするぜ。,っ……何だかルネの野郎が<br/>余計なことを話してる気がするぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0700,1,19,,,,カトル,ま、あの様子だとそうかもね。,ま、あの様子だとそうかもね。,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,e0700,1,20,,,,ジュディス,ていうか向こうだけズルイじゃない。 観念してこっちにも教えなさいよ。,ていうか向こうだけズルイじゃない。<br/>観念してこっちにも教えなさいよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>",
11,e0700,1,21,,,,ヴァン,だから何をだよ！？,だから何をだよ！？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0700,1,22,,,,カトル,そりゃあ、名門アラミスに 在学してた頃の話じゃないの？,そりゃあ、名門アラミスに<br/>在学してた頃の話じゃないの？,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,e0700,1,23,,,,ジュディス,そうね、あの剣の乙女サンと 付き合ってたっぽい感じだし。,そうね、あの剣の乙女サンと<br/>付き合ってたっぽい感じだし。,,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>",
11,e0700,1,24,,,,ヴァン,ぐっ……,ぐっ……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0700,1,25,,,,リゼット,まあまあ、お二人とも。,まあまあ、お二人とも。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,e0700,1,26,,,,リゼット,ですがエレイン様とキンケイド様とは 入学時に偶然の再会だったとか？,ですがエレイン様とキンケイド様とは<br/>入学時に偶然の再会だったとか？,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,e0700,1,27,,,,ヴァン,ってお前さんも 聞く気満々じゃねーか！？,<S5>ってお前さんも<br/>聞く気満々じゃねーか！？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0700,1,28,,,,ヴァン,ま、別に隠すほどのモンでもねぇか……,ま、別に隠すほどのモンでもねぇか……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0700,1,29,,,,ヴァン,──俺がオラシオンの孤児院で 厄介になってたのは知っての通りだが。,"<audio id=""v00_60006""><source src=""talk/11/v00_60006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60006').play()"">──俺がオラシオンの孤児院で<br/>厄介になってたのは知っての通りだが。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0700,1,30,,,,ヴァン,その後、ある所に引き取られて、 ちょいとばかり色々あったんだ。,"<audio id=""v00_60007""><source src=""talk/11/v00_60007.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60007').play()"">その後、ある所に引き取られて、<br/>ちょいとばかり色々あったんだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0700,1,31,,,,ヴァン,色々あった…… ……良いことも、悪いことも。,"<audio id=""v00_60008""><source src=""talk/11/v00_60008.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60008').play()"">色々あった……<br/>……良いことも、悪いことも。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0700,1,32,,,,ヴァン,だが１４の時に転機があって、 ……また別の筋に引き取られて……,"<audio id=""v00_60009""><source src=""talk/11/v00_60009.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60009').play()"">だが１４の時に転機があって、<br/>……また別の筋に引き取られて……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0700,1,33,,,,ヴァン,そこで勧められて受けてみたのが アラミスの入学試験だったんだ。,"<audio id=""v00_60010""><source src=""talk/11/v00_60010.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60010').play()"">そこで勧められて受けてみたのが<br/>アラミスの入学試験だったんだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,e0700,1,34,,,,ヴァン,そして俺たちは７年ぶりに再会した。,"<audio id=""v00_60011""><source src=""talk/11/v00_60011.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60011').play()"">そして俺たちは７年ぶりに再会した。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
