gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,m3010,1,1,,,,フェリ,わぁ……眺めのいい場所ですね。 やっぱり演習向きかと！,わぁ……眺めのいい場所ですね。<br/>やっぱり演習向きかと！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,m3010,1,2,,,,アーロン,そればっかだな…… だが、悪くねえ景観じゃねぇか。,そればっかだな……<br/>だが、悪くねえ景観じゃねぇか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m3010,1,3,,,,ヴァン,これでも他のエリアよりは 整備されているが……,これでも他のエリアよりは<br/>整備されているが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m3010,1,4,,,,ヴァン,足を踏み外して池に落ちる奴もいるから 気を付けろよ。,足を踏み外して池に落ちる奴もいるから<br/>気を付けろよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m3010,1,5,,,,アーロン,するかっつーの。 しかし微妙に詳しいじゃねえか？,するかっつーの。<br/>しかし微妙に詳しいじゃねえか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m3010,1,6,,,,アーロン,ま、年寄りの散歩コースには おあつらえ向きなんだろうが。,ま、年寄りの散歩コースには<br/>おあつらえ向きなんだろうが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m3010,1,7,,,,ヴァン,だれが年寄りだっつの！ 学生時代エレインと──……,だれが年寄りだっつの！<br/>学生時代エレインと──……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m3010,1,8,,,,アーロン,ほほう、なるほどなるほど。 あの《剣の乙女》とねぇ。,ほほう、なるほどなるほど。<br/>あの《剣の乙女》とねぇ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m3010,1,9,,,,アーロン,クク、確かにあからさまに デートスポットっぽいしなァ？,クク、確かにあからさまに<br/>デートスポットっぽいしなァ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m3010,1,10,,,,フェリ,でーと……え、え。,でーと……え、え。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,m3010,1,11,,,,フェリ,ひょっとして！ ヴァンさんとエレインさんって！,ひょっとして！<br/>ヴァンさんとエレインさんって！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,m3010,1,12,,,,ヴァン,（ああもう、面倒くせえ……）,（ああもう、面倒くせえ……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m3010,1,13,,,,ヴァン,ほら、んな事より見てみろ！,ほら、んな事より見てみろ！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m3010,1,14,,,,アーロン,思ったよりいやがるな。,思ったよりいやがるな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m3010,1,15,,,,フェリ,普段からこんなに……？,普段からこんなに……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
