gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,m0000,1,1,,,,ダスワニ警部,ジャコモの遺留品から見つからなかった以上、 未だに“ネタ”は複数隠されているはずだ。,ジャコモの遺留品から見つからなかった以上、<br/>未だに“ネタ”は複数隠されているはずだ。,,,
11,m0000,1,2,,,,ダスワニ警部,結果的に、あの暗号をお前達に 知られてしまったのは癪だが……,結果的に、あの暗号をお前達に<br/>知られてしまったのは癪だが……,,,
11,m0000,1,3,,,,ダスワニ警部,捜査協力に感謝するぞ。 引き続き協力的である事を祈らせてもらおう。,捜査協力に感謝するぞ。<br/>引き続き協力的である事を祈らせてもらおう。,,,
11,m0000,1,4,,,,ダスワニ警部,お前たちは確か《アークライド解決事務所》 とか言ったな。,お前たちは確か《アークライド解決事務所》<br/>とか言ったな。,,,
11,m0000,1,5,,,,ダスワニ警部,先日の一件といい、 胡散臭い事この上ないが……,先日の一件といい、<br/>胡散臭い事この上ないが……,,,
11,m0000,1,6,,,,ダスワニ警部,自信に足るだけの腕があるか 見せてもらおうじゃないか。,自信に足るだけの腕があるか<br/>見せてもらおうじゃないか。,,,
11,m0000,2,7,,,,アニエス,地下鉄の内部空間…… こんな風になっているんですね。,地下鉄の内部空間……<br/>こんな風になっているんですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m0000,2,8,,,,アニエス,ちょっと新鮮です。,ちょっと新鮮です。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m0000,2,9,,,,ヴァン,ま、普通に暮らしてる分には 縁がない場所だろうからな。,ま、普通に暮らしてる分には<br/>縁がない場所だろうからな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m0000,2,10,,,,ヴァン,──それより、前言撤回だ。,──それより、前言撤回だ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m0000,2,11,,,,ヴァン,あんたは引き返して、 屋台かなんかで時間を潰してくれ。,あんたは引き返して、<br/>屋台かなんかで時間を潰してくれ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m0000,2,12,,,,アニエス,え……？,え……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m0000,2,13,,,,アニエス,……！,……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m0000,2,14,,,,ヴァン,いわゆる魔獣だな。 首都でも地下エリアには棲息している。,いわゆる魔獣だな。<br/>首都でも地下エリアには棲息している。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m0000,2,15,,,,ヴァン,このあたりはギルドの連中が 定期的に掃討していた筈だが……,このあたりはギルドの連中が<br/>定期的に掃討していた筈だが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m0000,2,16,,,,ヴァン,お嬢さんをエスコートできる場所じゃねえ。 俺だけでオッサンの尻尾を掴んでくるぜ。,お嬢さんをエスコートできる場所じゃねえ。<br/>俺だけでオッサンの尻尾を掴んでくるぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m0000,2,17,,,,アニエス,ヴァンさん……,ヴァンさん……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m0000,2,18,,,,アニエス,……この依頼をお願いするにあたって 私もそれなりに覚悟してきました。,……この依頼をお願いするにあたって<br/>私もそれなりに覚悟してきました。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m0000,2,19,,,,アニエス,足手まといにならないよう努力しますから 連れて行っていただけないでしょうか？,足手まといにならないよう努力しますから<br/>連れて行っていただけないでしょうか？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m0000,2,20,,,,ヴァン,はあ……？,はあ……？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m0000,2,21,,,,ヴァン,おいおい、ピクニックに 行くってわけじゃねえんだぞ？,おいおい、ピクニックに<br/>行くってわけじゃねえんだぞ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m0000,2,22,,,,ヴァン,いくら最新式（ザイファ）が使えたところで 魔獣相手の切った張ったまでは──,いくら最新式（ザイファ）が使えたところで<br/>魔獣相手の切った張ったまでは──,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
